faction,unit_name,selection_type,unit_id,source_file,source_type,source_id,ability_id,ability_name,text
Library - Astartes Heresy Legends,Javelin Attack Speeder [Legends],model,1f26-fce8-bb2d-2c44,Library - Astartes Heresy Legends.cat,unit,1f26-fce8-bb2d-2c44,1f26-fce8-bb2d-2c44:fire-and-redeploy:98e6-37a7-3883-a9f3,Fire and Redeploy,"In your Shooting phase, each time this model has shot, if it is not within Engagement Range of any enemy units, it can make a Normal move of up to D6"". If it does, until the end of the turn, this model is not eligible to declare a charge."
Library - Astartes Heresy Legends,Kharybdis Assault Claw [Legends],model,5bb7-ac8-4448-a4d8,Library - Astartes Heresy Legends.cat,unit,5bb7-ac8-4448-a4d8,5bb7-ac8-4448-a4d8:damaged:-1-7-wounds-remaining:f8d9-cce3-8f18-f4e3,Damaged: 1-7 wounds remaining,"While this model has 1-7 wounds remaining, each time this model makes an attack, subtract 1 from the Hit roll."
Library - Astartes Heresy Legends,Kharybdis Assault Claw [Legends],model,5bb7-ac8-4448-a4d8,Library - Astartes Heresy Legends.cat,unit,5bb7-ac8-4448-a4d8,5bb7-ac8-4448-a4d8:kharybdis-assault:2d23-1cc3-1a59-96c4,Kharybdis Assault,"This model must start the battle in Reserves, but neither it nor any units embarked within it are counted towards any limits placed on the maximum number of Reserves units you can start the battle with. This model can be set up in the Reinforcements step of your first, second or third Movement phase, regardless of any mission rules. Any units embarked within this model can disembark after it has been set up on the battlefield, and if they do they must be set up more than 9"" away from all enemy models."
Library - Astartes Heresy Legends,Kratos [Legends],model,78aa-3f99-5fb7-7f83,Library - Astartes Heresy Legends.cat,unit,78aa-3f99-5fb7-7f83,78aa-3f99-5fb7-7f83:line-breaker:fb5-f6b1-80d6-70fd,Line-breaker,"When making ranged attacks, this model can target enemy units within Engagement Range of it with Blast weapons (provided no other friendly units are also within Engagement Range of that enemy unit). In addition, when making ranged attacks, this model does not suffer the penalty to its Hit rolls for being within Engagement Range of one or more enemy units."
Library - Astartes Heresy Legends,Kytan Ravager [Legends],model,6c76-b4e-4437-27e2,Library - Astartes Heresy Legends.cat,unit,6c76-b4e-4437-27e2,6c76-b4e-4437-27e2:bloodlust:e04a-bafe-cc4a-6992,Bloodlust,"Each time this model makes a Charge move, until the end of the turn, its melee weapons have the [SUSTAINED HITS 1] ability. In addition, once per battle, this model is eligible to declare a charge in a turn in which it Advanced."
Library - Astartes Heresy Legends,Kytan Ravager [Legends],model,6c76-b4e-4437-27e2,Library - Astartes Heresy Legends.cat,unit,6c76-b4e-4437-27e2,6c76-b4e-4437-27e2:damaged:-1-8-wounds-remaining:e230-1d28-9fc8-572a,Damaged: 1-8 wounds remaining,"While this model has 1-8 wounds remaining, subtract 5 from this model’s Objective Control characteristic and each time this model makes an attack, subtract 1 from the Hit roll."
Library - Astartes Heresy Legends,Kytan Ravager [Legends],model,6c76-b4e-4437-27e2,Library - Astartes Heresy Legends.cat,unit,6c76-b4e-4437-27e2,6c76-b4e-4437-27e2:invulnerable-save:b7be-e1c0-79b-182e,Invulnerable Save,This model has a 5+ invulnerable save.
Library - Astartes Heresy Legends,Land Raider Achilles [Legends],model,3006-ffe-2b0c-6b1b,Library - Astartes Heresy Legends.cat,unit,3006-ffe-2b0c-6b1b,3006-ffe-2b0c-6b1b:invulnerable-save:f10e-18ea-1aa8-73ec,Invulnerable Save,This model has a 4+ invulnerable save.
Library - Astartes Heresy Legends,Leviathan Dreadnought [Legends],model,14d4-8062-f090-6719,Library - Astartes Heresy Legends.cat,unit,14d4-8062-f090-6719,14d4-8062-f090-6719:duty-eternal:731d-26c2-a9e8-d336,Duty Eternal,"Each time an attack is allocated to this model, subtract 1 from the Damage characteristic of that attack."
Library - Astartes Heresy Legends,Leviathan Dreadnought [Legends],model,14d4-8062-f090-6719,Library - Astartes Heresy Legends.cat,unit,14d4-8062-f090-6719,14d4-8062-f090-6719:invulnerable-save:bf09-f457-24d5-9fb6,Invulnerable Save,This model has a 5+ invulnerable save.
Library - Astartes Heresy Legends,Mastodon [Legends],model,e337-7f05-f1b3-d64e,Library - Astartes Heresy Legends.cat,unit,e337-7f05-f1b3-d64e,e337-7f05-f1b3-d64e:damaged:-1-10-wounds-remaining:6a33-178-237b-66f2,Damaged: 1-10 wounds remaining,"While this model has 1-10 wounds remaining, subtract 6 from this model’s Objective Control characteristic and each time this model makes an attack, subtract 1 from the Hit roll."
Library - Astartes Heresy Legends,Mastodon [Legends],model,e337-7f05-f1b3-d64e,Library - Astartes Heresy Legends.cat,unit,e337-7f05-f1b3-d64e,e337-7f05-f1b3-d64e:inviolable-transport:7403-4ad3-f2b0-cf99,Inviolable Transport,"Once per battle round, when an attack is allocated to this model, you can change the Damage characteristic of that attack to 0."
Library - Astartes Heresy Legends,Rapier Carrier [Legends],model,2aee-e03c-836e-4c6e,Library - Astartes Heresy Legends.cat,unit,2aee-e03c-836e-4c6e,2aee-e03c-836e-4c6e:powerful-volley:97b5-36db-6062-3092,Powerful Volley,"Each time this model shoots in your Shooting phase, provided it Remained Stationary this turn, all [HEAVY] weapons equipped by models in this unit have the [LETHAL HITS] ability."
Library - Astartes Heresy Legends,Relic Contemptor Dreadnought [Legends],model,783a-1c02-b377-b169,Library - Astartes Heresy Legends.cat,unit,783a-1c02-b377-b169,783a-1c02-b377-b169:even-in-death-i-serve:d356-dfe7-6dfa-ade9,Even In Death I Serve,"The first time this model is destroyed, remove it from play without resolving its Deadly Demise ability. Then, at the end of the phase, roll one D6: on a 2+, set this model back up on the battlefield as close as possible to where it was destroyed and not within Engagement Range of any enemy units, with D6 wounds remaining."
Library - Astartes Heresy Legends,Relic Contemptor Dreadnought [Legends],model,783a-1c02-b377-b169,Library - Astartes Heresy Legends.cat,unit,783a-1c02-b377-b169,783a-1c02-b377-b169:invulnerable-save:b433-1117-b48-17c1,Invulnerable Save,This model has a 5+ invulnerable save.
Library - Astartes Heresy Legends,Sicaran Arcus [Legends],model,ca2a-69ca-dd3c-47,Library - Astartes Heresy Legends.cat,unit,ca2a-69ca-dd3c-47,ca2a-69ca-dd3c-47:specialised-weapon-system:4749-f1a9-a9a6-36c9,Specialised Weapon System,"Each time this model makes an attack that targets the enemy unit you selected for the Oath of Moment ability, that attack has the [IGNORES COVER] ability and can ignore the penalty to their Hit rolls when making attacks with Indirect Fire weapons against targets that are not visible to them."
Library - Astartes Heresy Legends,Sicaran Battle Tank [Legends],model,b2f1-197b-fb3b-687f,Library - Astartes Heresy Legends.cat,unit,b2f1-197b-fb3b-687f,b2f1-197b-fb3b-687f:armoured-spearhead:580-5564-9e3b-f24f,Armoured Spearhead,"Each time this model makes an attack that targets an enemy unit, re-roll a Hit roll of 1 and, if that unit is within range of an objective marker you do not control, you can re-roll the Hit roll instead."
Library - Astartes Heresy Legends,Sicaran Omega [Legends],model,8b64-6aba-150d-27e4,Library - Astartes Heresy Legends.cat,unit,8b64-6aba-150d-27e4,8b64-6aba-150d-27e4:overwhelming-short-range-firepower:56dc-c61d-fed9-a85,Overwhelming Short-range Firepower,"Each time this model makes an attack that targets the closest eligible enemy unit, re-roll a Hit roll of 1 and re-roll a Wound roll of 1."
Library - Astartes Heresy Legends,Sicaran Punisher [Legends],model,68aa-28bf-bd73-3355,Library - Astartes Heresy Legends.cat,unit,68aa-28bf-bd73-3355,68aa-28bf-bd73-3355:rotating-death:796a-7701-6f9-7496,Rotating Death,This model’s Punisher rotary cannon has the [SUSTAINED HITS 1] ability when targeting INFANTRY units.
Library - Astartes Heresy Legends,Sicaran Venator [Legends],model,e63e-2aa6-f840-b54e,Library - Astartes Heresy Legends.cat,unit,e63e-2aa6-f840-b54e,e63e-2aa6-f840-b54e:ferocious-assault:f48-7960-4b45-401c,Ferocious Assault,"Each time this model makes a ranged attack that targets the closest eligible MONSTER or VEHICLE unit, add 1 to the Hit roll."
Library - Astartes Heresy Legends,Sokar-pattern Stormbird [Legends],model,a80f-8343-85f3-716a,Library - Astartes Heresy Legends.cat,unit,a80f-8343-85f3-716a,a80f-8343-85f3-716a:aerial-assault:d437-ac14-5e9-b201,Aerial Assault,"Each time a unit with the Deep Strike ability disembarks from this model after it has made a Normal move, that unit is still eligible to declare a charge this turn."
Library - Astartes Heresy Legends,Sokar-pattern Stormbird [Legends],model,a80f-8343-85f3-716a,Library - Astartes Heresy Legends.cat,unit,a80f-8343-85f3-716a,a80f-8343-85f3-716a:damaged:-1-13-wounds-remaining:c54c-1d21-f4bf-a9c7,Damaged: 1-13 wounds remaining,"While this model has 1-13 wounds remaining, each time this model makes an attack, subtract 1 from the Hit roll."
Library - Astartes Heresy Legends,Sokar-pattern Stormbird [Legends],model,a80f-8343-85f3-716a,Library - Astartes Heresy Legends.cat,unit,a80f-8343-85f3-716a,a80f-8343-85f3-716a:invulnerable-save:cef1-1b4f-32ca-5acf,Invulnerable Save,This model has a 5+ invulnerable save against ranged attacks
Library - Astartes Heresy Legends,Storm Eagle Gunship [Legends],model,3b7d-b14e-603-e1ad,Library - Astartes Heresy Legends.cat,unit,3b7d-b14e-603-e1ad,3b7d-b14e-603-e1ad:armoured-resilience:c11b-ccbd-83-ec10,Armoured Resilience,"Each time an attack is allocated to this model, subtract 1 from the Damage characteristic of that attack."
Library - Astartes Heresy Legends,Tarantula Sentry Battery [Legends],model,d298-eb55-5779-f90e,Library - Astartes Heresy Legends.cat,unit,d298-eb55-5779-f90e,d298-eb55-5779-f90e:sentinel-protocols:2de0-4b8c-56c2-e909,Sentinel Protocols,"Each time you select this unit for the Fire Overwatch Stratagem, hits are scored on unmodified Hit rolls of 4+ when resolving that Stratagem."
Library - Astartes Heresy Legends,Terrax-pattern Termite [Legends],model,3d36-e9d7-54c5-deb7,Library - Astartes Heresy Legends.cat,unit,3d36-e9d7-54c5-deb7,3d36-e9d7-54c5-deb7:termite-assault:b6bc-a4b4-7cc9-fdc3,Termite Assault,"This model must start the battle in Reserves, but neither it nor any units embarked within it are counted towards any limits placed on the maximum number of Reserves units you can start the battle with. This model can be set up in the Reinforcements step of your first, second or third Movement phase, regardless of any mission rules. Any units embarked within this model can disembark after it has been set up on the battlefield, and if they do they must be set up more than 9"" away from all enemy models."
Library - Astartes Heresy Legends,Typhon [Legends],model,f60c-1b93-9ee8-59d2,Library - Astartes Heresy Legends.cat,unit,f60c-1b93-9ee8-59d2,f60c-1b93-9ee8-59d2:sunderer-of-fortresses:1f13-359b-7cdb-283,Sunderer of Fortresses,"Each time this model makes an attack that targets a VEHICLE, improve the Strength and Damage characteristic of that attack by 1 (if that attack targets a FORTIFICATION unit, improve the Strength and Damage characteristics of that attack by 2 instead)."
Library - Astartes Heresy Legends,Vindicator Laser Destroyer [Legends],model,128d-5011-8e6-45a6,Library - Astartes Heresy Legends.cat,unit,128d-5011-8e6-45a6,128d-5011-8e6-45a6:annihilator:eb5-4bb-8480-2166,Annihilator,"Each time this model makes a ranged attack that targets a MONSTER or VEHICLE unit, re-roll a Damage roll of 1."
Library - Astartes Heresy Legends,Whirlwind Scorpius [Legends],model,97dc-f0c8-1354-88fb,Library - Astartes Heresy Legends.cat,unit,97dc-f0c8-1354-88fb,97dc-f0c8-1354-88fb:pinning-bombardment:2e8-f1bb-932a-476e,Pinning Bombardment,"In your Shooting phase, after this model has shot, if one or more of those attacks made with its Scorpius multi-launcher scored a hit against an enemy INFANTRY unit, that unit must take a Battle-shock test."
Library - Astartes Heresy Legends,Xiphon Interceptor [Legends],model,1aa5-d081-2442-4c37,Library - Astartes Heresy Legends.cat,unit,1aa5-d081-2442-4c37,1aa5-d081-2442-4c37:interceptor:e615-b2f4-20b6-85c3,Interceptor,"Each time this model makes a ranged attack that targets a unit that can FLY, add 1 to the Hit roll."
Library - Titans,Reaver Titan,model,b7e8-f3ae-be53-9ba5,Library - Titans.cat,unit,b7e8-f3ae-be53-9ba5,b7e8-f3ae-be53-9ba5:damaged:-1-20-wounds-remaining:3832-c8f7-c7b2-2bd9,Damaged: 1-20 wounds remaining,"While this model has 1-20 wounds remaining, subtract 10 from this model’s Objective Control characteristic and each time this model makes an attack, subtract 1 from the Hit roll."
Library - Titans,Reaver Titan,model,b7e8-f3ae-be53-9ba5,Library - Titans.cat,unit,b7e8-f3ae-be53-9ba5,b7e8-f3ae-be53-9ba5:god-machine:3c14-ab53-c7f7-a07e,God-machine,This model is eligible to shoot and declare a charge in a turn in which it Fell Back.
Library - Titans,Reaver Titan,model,b7e8-f3ae-be53-9ba5,Library - Titans.cat,unit,b7e8-f3ae-be53-9ba5,b7e8-f3ae-be53-9ba5:invulnerable-save:1408-c280-38d2-b842,Invulnerable Save,This model has a 5+ invulnerable save against ranged attacks only.
Library - Titans,Reaver Titan,model,b7e8-f3ae-be53-9ba5,Library - Titans.cat,unit,b7e8-f3ae-be53-9ba5,b7e8-f3ae-be53-9ba5:striding-colossus:6c35-830c-5afe-7127,Striding Colossus,"Each time you target this model with a Stratagem, you must spend three times that Stratagem’s stated CP cost to do so."
Library - Titans,Warbringer Nemesis Titan,model,8e6f-4e09-12d5-fafd,Library - Titans.cat,unit,8e6f-4e09-12d5-fafd,8e6f-4e09-12d5-fafd:damaged:-1-26-wounds-remaining:d4dc-52c7-2eda-ae83,Damaged: 1-26 wounds remaining,"While this model has 1-26 wounds remaining, subtract 10 from this model’s Objective Control characteristic and each time this model makes an attack, subtract 1 from the Hit roll."
Library - Titans,Warbringer Nemesis Titan,model,8e6f-4e09-12d5-fafd,Library - Titans.cat,unit,8e6f-4e09-12d5-fafd,8e6f-4e09-12d5-fafd:invulnerable-save:67b7-d3fa-b713-b17f,Invulnerable Save,This model has a 5+ invulnerable save against ranged attacks only.
Library - Titans,Warbringer Nemesis Titan,model,8e6f-4e09-12d5-fafd,Library - Titans.cat,unit,8e6f-4e09-12d5-fafd,8e6f-4e09-12d5-fafd:striding-colossus:994c-cee5-cbac-bb41,Striding Colossus,"Each time you target this model with a Stratagem, you must spend three times that Stratagem’s stated CP cost to do so."
Library - Titans,Warbringer Nemesis Titan,model,8e6f-4e09-12d5-fafd,Library - Titans.cat,unit,8e6f-4e09-12d5-fafd,8e6f-4e09-12d5-fafd:titanic-fire-support:dd8e-2c98-72cd-1a06,Titanic Fire Support,"In your Shooting phase, after this model has shot, select one enemy unit hit by one or more of those attacks. Until the end of the phase, each time a friendly IMPERIUM model makes an attack that targets that enemy unit, on a Critical Wound, improve the Armour Penetration characteristic of that attack by 1."
Library - Titans,Warbringer Nemesis Titan,model,8e6f-4e09-12d5-fafd,Library - Titans.cat,unit,8e6f-4e09-12d5-fafd,8e6f-4e09-12d5-fafd:titanic-fire-support:efce-899b-2abc-f846,Titanic Fire Support,"In your Shooting phase, after this model has shot, select one enemy unit hit by one or more of those attacks. Until the end of the phase, each time a friendly CHAOS model makes an attack that targets that enemy unit, on a Critical Wound, improve the Armour Penetration characteristic of that attack by 1."
Library - Titans,Warhound Titan,model,8eb5-a990-6eb0-9b41,Library - Titans.cat,unit,8eb5-a990-6eb0-9b41,8eb5-a990-6eb0-9b41:damaged:-1-13-wounds-remaining:9eb2-afd9-2ff6-ccb,Damaged: 1-13 wounds remaining,"While this model has 1-13 wounds remaining, subtract 8 from this model’s Objective Control characteristic and each time this model makes an attack, subtract 1 from the Hit roll."
Library - Titans,Warhound Titan,model,8eb5-a990-6eb0-9b41,Library - Titans.cat,unit,8eb5-a990-6eb0-9b41,8eb5-a990-6eb0-9b41:flank-speed:bd21-6f2e-3403-b96c,Flank Speed,"Each time this model Advances, do not make an Advance roll for it. Instead, until the end of the phase, add 8"" to the Move characteristic of this model."
Library - Titans,Warhound Titan,model,8eb5-a990-6eb0-9b41,Library - Titans.cat,unit,8eb5-a990-6eb0-9b41,8eb5-a990-6eb0-9b41:invulnerable-save:ccd3-9673-d196-29d1,Invulnerable Save,This model has a 5+ invulnerable save against ranged attacks only.
Library - Titans,Warhound Titan,model,8eb5-a990-6eb0-9b41,Library - Titans.cat,unit,8eb5-a990-6eb0-9b41,8eb5-a990-6eb0-9b41:striding-colossus:5c94-3166-58ec-6f3f,Striding Colossus,"Each time you target this model with a Stratagem, you must spend twice that Stratagem’s stated CP cost to do so."
Library - Titans,Warlord Titan,model,eafa-cd47-1c2f-61ee,Library - Titans.cat,unit,eafa-cd47-1c2f-61ee,eafa-cd47-1c2f-61ee:damaged:-1-33-wounds-remaining:e646-46a8-6c93-eb83,Damaged: 1-33 wounds remaining,"While this model has 1-33 wounds remaining, subtract 15 from this model’s Objective Control characteristic and each time this model makes an attack, subtract 1 from the Hit roll."
Library - Titans,Warlord Titan,model,eafa-cd47-1c2f-61ee,Library - Titans.cat,unit,eafa-cd47-1c2f-61ee,eafa-cd47-1c2f-61ee:invulnerable-save:9f23-3fd5-f454-7a2d,Invulnerable Save,This model has a 5+ invulnerable save against ranged attacks only.
Library - Titans,Warlord Titan,model,eafa-cd47-1c2f-61ee,Library - Titans.cat,unit,eafa-cd47-1c2f-61ee,eafa-cd47-1c2f-61ee:striding-colossus:a218-707c-e948-f5fb,Striding Colossus,"Each time you target this model with a Stratagem, you must spend four times that Stratagem’s stated CP cost to do so."
Library - Titans,Warlord Titan,model,eafa-cd47-1c2f-61ee,Library - Titans.cat,unit,eafa-cd47-1c2f-61ee,eafa-cd47-1c2f-61ee:wrath-of-the-omnissiah:6f4-dec8-e-8c72,Wrath of the Omnissiah,"In your Shooting phase, after this model has shot, select one enemy unit hit by one or more of those attacks. That unit must take a Battle-shock test."
Library - Tyranids,Deathleaper,model,bc36-92fe-ecc6-58b3,Library - Tyranids.cat,unit,bc36-92fe-ecc6-58b3,bc36-92fe-ecc6-58b3:fear-of-the-unseen-(aura):5bd7-b7c-42a4-3055,Fear of the Unseen (Aura),"While an enemy unit is within 6"" of this model, worsen the Leadership characteristic of models in that unit by 1. In addition, in the Battle-shock step of your opponent’s Command phase, if such an enemy unit is below its Starting Strength, it must take a Battle-shock test."
Library - Tyranids,Deathleaper,model,bc36-92fe-ecc6-58b3,Library - Tyranids.cat,unit,bc36-92fe-ecc6-58b3,bc36-92fe-ecc6-58b3:hunter-organism:e3fa-da84-9809-3099,Hunter Organism,This model cannot be your Warlord
Library - Tyranids,Gargoyles,unit,9ce8-7a63-15c3-0347,Library - Tyranids.cat,unit,9ce8-7a63-15c3-0347,9ce8-7a63-15c3-0347:winged-swarm:c1f2-5d1a-e044-fba8,Winged Swarm,"In your Shooting phase, after this unit has shot, if it is not within Engagement Range of any enemy units, it can make a Normal move of up to 6"". If it does, until the end of the turn, this unit is not eligible to declare a charge."
Library - Tyranids,Hyperadapted Raveners,unit,c10d-772e-a54f-a2b9,Library - Tyranids.cat,unit,c10d-772e-a54f-a2b9,c10d-772e-a54f-a2b9:alpha-invader:5021-8bf2-f214-c0ad,Alpha Invader,Weapons equipped by models in this unit have the **[SUSTAINED HITS 1]** ability.
Library - Tyranids,Hyperadapted Raveners,unit,c10d-772e-a54f-a2b9,Library - Tyranids.cat,unit,c10d-772e-a54f-a2b9,c10d-772e-a54f-a2b9:hypersensory-array:c630-ebc4-f48c-6eba,Hypersensory Array,"Once per battle round, you can target this unit with the Rapid Ingress or Heroic Intervention Stratagem for 0CP, and can do so even if you have already targeted a different unit with that Stratagem this turn."
Library - Tyranids,Lictor,model,da44-72c9-7a27-48aa,Library - Tyranids.cat,unit,da44-72c9-7a27-48aa,da44-72c9-7a27-48aa:pheromone-trail:5e16-936-6e44-955c,Pheromone Trail,"Once per battle round, you can target one model with this ability with the Rapid Ingress Stratagem for 0CP."
Library - Tyranids,Macro Organism [Crucible],model,a89f-8ad1-3d79-174f,Library - Tyranids.cat,unit,a89f-8ad1-3d79-174f,a89f-8ad1-3d79-174f:unstoppable-monstrosity:6875-469f-8fc0-4f9a,Unstoppable Monstrosity,"At the start of each player's Command phase, this model regains up to D3 lost wounds."
Library - Tyranids,Mawloc,model,2bbb-d811-15f7-1a81,Library - Tyranids.cat,unit,2bbb-d811-15f7-1a81,2bbb-d811-15f7-1a81:terror-from-the-deep:5b71-bc6f-68c5-a06a,Terror from the Deep,"Each time this unit is set up on the battlefield using the Deep Strike ability, roll one D6 for each enemy unit within 12"" of this model: on a 2-4, that unit suffers D3 mortal wounds; on a 5+, that unit suffers 3 mortal wounds and must take a Battle-shock test."
Library - Tyranids,Neurolictor,model,642f-9302-4fdc-ab68,Library - Tyranids.cat,unit,642f-9302-4fdc-ab68,642f-9302-4fdc-ab68:feeder-tendrils:d06d-869e-b2-ff95,Feeder Tendrils,"Each time this model destroys an enemy CHARACTER model, you gain 1CP"
Library - Tyranids,Neurolictor,model,642f-9302-4fdc-ab68,Library - Tyranids.cat,unit,642f-9302-4fdc-ab68,642f-9302-4fdc-ab68:neural-disruption:e348-1799-4ccc-f1e3,Neural Disruption,"In your Command phase, select one enemy unit within 12"" of this model. That unit must take a Battle-shock test"
Library - Tyranids,Neurolictor,model,642f-9302-4fdc-ab68,Library - Tyranids.cat,unit,642f-9302-4fdc-ab68,642f-9302-4fdc-ab68:psychological-saboteur-(aura):f420-4c72-dafd-6998,Psychological Saboteur (Aura),"While an enemy unit is with 12"" of this model, if that unit is Battle-shocked:

- Each time a model in that unit makes an attack, subtract 1 from the Hit roll
- Each time a friendly TYRANIDS model makes an attack that targets that unit, add 1 to the Wound roll."
Library - Tyranids,Node Organism [Crucible],model,527c-d3c6-c620-c7c6,Library - Tyranids.cat,unit,527c-d3c6-c620-c7c6,527c-d3c6-c620-c7c6:alpha-warrior:dece-0e85-25f7-c68f,Alpha Warrior,"While this model is leading a unit, weapons equipped by models in that unit have the **[SUSTAINED HITS 1]** ability."
Library - Tyranids,Node Organism [Crucible],model,527c-d3c6-c620-c7c6,Library - Tyranids.cat,unit,527c-d3c6-c620-c7c6,527c-d3c6-c620-c7c6:leader:4b1e-c1c9-9119-59ff,Leader,"This model can be attached to the following units:
- **^^Tyranid Warriors with Melee Bio-weapons^^**
- **^^Tyranid Warriors with Ranged Bio-weapons^^**"
Library - Tyranids,Parasite of Mortrex,model,d213-efd8-a2b4-42d2,Library - Tyranids.cat,unit,d213-efd8-a2b4-42d2,d213-efd8-a2b4-42d2:it-itches!:738b-7257-a0b0-6cda,It Itches!,"At the start of the Fight phase, select one enemy unit within Engagement Range of this model. That enemy unit must take a Battle-shock test."
Library - Tyranids,Parasite of Mortrex,model,d213-efd8-a2b4-42d2,Library - Tyranids.cat,unit,d213-efd8-a2b4-42d2,d213-efd8-a2b4-42d2:parasitic-infection:e63a-3205-566f-57d8,Parasitic Infection,"Each time an INFANTRY model is destroyed by an attack made with this model’s barbed ovipositor, after this model has finished making its attacks, you can add one new RIPPER SWARMS unit to your army consisting of D3 models and set it up within 3"" of this model. If you do, that RIPPER SWARMS unit can be set up within Engagement Range of the destroyed model’s unit (but not within Engagement Range of any other enemy units)."
Library - Tyranids,Prime Organism [Crucible],model,6f46-0c77-acd0-3f5d,Library - Tyranids.cat,unit,6f46-0c77-acd0-3f5d,6f46-0c77-acd0-3f5d:leader:a0c8-0ffc-5553-4175,Leader,"This model can be attached to the following units:
- **^^Carnifexes^^**
- **^^Tyrant Guard^^**"
Library - Tyranids,Prime Organism [Crucible],model,6f46-0c77-acd0-3f5d,Library - Tyranids.cat,unit,6f46-0c77-acd0-3f5d,6f46-0c77-acd0-3f5d:monstrous-barrage:7dcb-88c2-0a87-0729,Monstrous Barrage,This unit is eligible to shoot and declare a charge in a turn in which it Advanced.
Library - Tyranids,Raveners,unit,3f5-f7d6-1ce8-e6b9,Library - Tyranids.cat,unit,3f5-f7d6-1ce8-e6b9,3f5-f7d6-1ce8-e6b9:death-from-below:e078-a1cc-7896-7443,Death From Below,"At the end of your opponent’s turn, if this unit is not within Engagement Range of one or more enemy units, you can remove it from the battlefield and place it into Strategic Reserves."
Library - Tyranids,Trygon,model,56db-d7c-b349-677f,Library - Tyranids.cat,unit,56db-d7c-b349-677f,56db-d7c-b349-677f:subterranean-tunnels:ca9b-8e0-47fa-32ed,Subterranean Tunnels,"In your Movement phase, when this model is set up on the battlefield using the Deep Strike ability, it can use a subterranean tunnel. If it does, this model can be set up anywhere on the battlefield that is more than 6"" horizontally away from all enemy units, but until the end of the turn, it is not eligible to declare a charge."
Library - Tyranids,Tyrannocyte,model,fada-677a-f6a4-cd12,Library - Tyranids.cat,unit,fada-677a-f6a4-cd12,fada-677a-f6a4-cd12:aerial-seeding:ceb3-c557-c854-8883,Aerial Seeding,"This model must start the battle in Reserves, but neither it nor any units embarked within it are counted towards any limits placed on the maximum number of Reserves units you can start the battle with. This model can be set up in the Reinforcements step of your first, second or third Movement phase, regardless of any mission rules. Any units embarked within this model must immediately disembark after it has been set up on the battlefield, and they must be set up more than 9"" away from all enemy models. After this model has been set up on the battlefield, no units can embark within it."
Library - Tyranids,Von Ryan's Leapers,unit,9bd8-ac8c-2d3b-79f6,Library - Tyranids.cat,unit,9bd8-ac8c-2d3b-79f6,9bd8-ac8c-2d3b-79f6:pouncing-leap:8fab-3b8c-1342-cfed,Pouncing Leap,"You can target this unit with the Heroic Intervention Stratagem for 0CP, and can do so even if you have already used that Stratagem on a different unit this phase."
Library - Tyranids,Winged Hive Tyrant,model,fa68-fcb9-38c-cd0f,Library - Tyranids.cat,unit,fa68-fcb9-38c-cd0f,fa68-fcb9-38c-cd0f:paroxysm-(psychic):fee7-90a8-24a2-79ef,Paroxysm (Psychic),"At the start of the Fight phase, you can select one enemy unit within 12"" of and visible to this model and roll one D6: on a 1, this Psyker suffers D3 mortal wounds; on a 2+, until the end of the phase, subtract 1 from the Attacks characteristic of weapons equipped by models in that unit."
Library - Tyranids,Winged Tyranid Prime,model,507d-5ea4-6ef1-bf66,Library - Tyranids.cat,unit,507d-5ea4-6ef1-bf66,507d-5ea4-6ef1-bf66:alpha-warrior:a4ec-5941-e494-6ed0,Alpha Warrior,"While this model is leading a unit, weapons equipped by models in that unit have the [SUSTAINED HITS 1] ability."
Library - Tyranids,Winged Tyranid Prime,model,507d-5ea4-6ef1-bf66,Library - Tyranids.cat,unit,507d-5ea4-6ef1-bf66,507d-5ea4-6ef1-bf66:death-blow:5689-b058-225b-88d9,Death Blow,"If this model is destroyed by a melee attack, if it has not fought this phase, roll one D6: on a 4+, do not remove it from play. The destroyed model can fight after the attacking model’s unit has finished making its attacks, and is then removed from play."
Library - Tyranids,Winged Tyranid Prime,model,507d-5ea4-6ef1-bf66,Library - Tyranids.cat,unit,507d-5ea4-6ef1-bf66,507d-5ea4-6ef1-bf66:leader:bdac-5b09-9843-5aed,Leader,"This model can be attached to the following units:
- **^^Gargoyles^^**
- **^^Tyranid Warriors With Melee Bio-Weapons^^**
- **^^Tyranid Warriors With Ranged Bio-Weapons^^**"
Unaligned Forces,Ambull [Legends],model,e85b-17c7-1ad9-8375,Unaligned Forces.cat,unit,e85b-17c7-1ad9-8375,e85b-17c7-1ad9-8375:borewyrm-infestation:c551-a719-4c3-93f5,Borewyrm Infestation,"Twice per battle, at the end of your opponent’s turn, if this model is not within Engagement Range of one or more enemy units, you can remove this model from the battlefield. In the Reinforcements step of your next Movement phase, set it up anywhere on the battlefield that
is more than 9"" horizontally away from all enemy models. If the battle ends and this unit is not on the battlefield, it is destroyed. 

Designer’s Note: Place two Borewyrm Infestation tokens next to this model, removing one each time this ability has been used."
Unaligned Forces,Ambull [Legends],model,e85b-17c7-1ad9-8375,Unaligned Forces.cat,unit,e85b-17c7-1ad9-8375,e85b-17c7-1ad9-8375:frenzy:f481-16a8-9242-1441,Frenzy,"Each time an enemy unit is selected to shoot or fight, after it has finished making its attacks, if one or more of those attacks targeted this model and this model is not destroyed, this model can fight as if it were the Fight phase"
