unit_id,faction,unit_name,selection_type,models_min,models_max,footprint_status,base_type,base_shape,base_width_mm,base_depth_mm,guide_faction,guide_unit_name,guide_model_name,source,source_url,source_updated,match_method,match_confidence,review_reason
faa-3b84-1365-9c22,Imperium - Adeptus Astartes - Space Marines,Imperial Space Marine [Legends],model,1,1,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
d4c6-55c1-e552-9f6c,Imperium - Adeptus Astartes - Space Marines,Terminus Ultra [Legends],model,1,1,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
2a4c-d1a-95c9-f4cf,Imperium - Adeptus Astartes - Space Marines,Relic Razorback [Legends],model,1,1,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
a40-ff3f-c1ea-fea7,Imperium - Adeptus Astartes - Space Marines,Company Veterans on Bikes [Legends],unit,3,6,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
97c3-20c8-4c99-39e5,Imperium - Adeptus Astartes - Space Marines,Company Champion on Bike [Legends],model,1,1,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
e4c7-b10c-6896-3f0,Imperium - Adeptus Astartes - Space Marines,Ancient on Bike [Legends],model,1,1,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
449f-a74d-e85a-2684,Imperium - Adeptus Astartes - Space Marines,Apothecary on Bike [Legends],model,1,1,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
33e2-3ddf-7063-df9e,Imperium - Adeptus Astartes - Space Marines,Techmarine on Bike [Legends],model,1,1,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
1039-4a94-c791-9e1d,Imperium - Adeptus Astartes - Space Marines,Librarian on Bike [Legends],model,1,1,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
1051-f1e8-4ef2-4575,Imperium - Adeptus Astartes - Space Marines,Thunderhawk Transporter [Legends],model,1,1,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
6a7a-9078-8af1-c02e,Imperium - Adeptus Astartes - Space Marines,Tarantula Air Defense Battery [Legends],model,1,1,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
cdd9-efda-95-e7b2,Imperium - Adeptus Astartes - Space Marines,Assault Intercessors with Jump Packs,unit,6,11,matched,round,round,32,32,SPACE MARINES,Assault Intercessors with Jump Packs,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
2f2e-d99b-b235-163a,Imperium - Adeptus Astartes - Space Marines,Company Heroes,unit,5,5,matched,round,round,40,40,SPACE MARINES,Company Heroes,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
dc83-f2ef-802a-5662,Imperium - Adeptus Astartes - Space Marines,Ferren Areios [Legends],model,1,1,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
74ba-6762-ef01-32d6,Imperium - Adeptus Astartes - Space Marines,Champion of the Chapter [Crucible],model,1,1,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
0385-0e03-0eac-d91c,Imperium - Adeptus Astartes - Space Marines,Librarius Adept [Crucible],model,1,1,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
3fe2-9d72-8251-adb4,Imperium - Adeptus Astartes - Space Marines,Venerable Battle-Brother [Crucible],model,1,1,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
c65-46c6-3a62-80c,Imperium - Adeptus Astartes - Space Wolves,Logan Grimnar,model,1,1,matched,round,round,80,80,SPACE WOLVES,Logan Grimnar,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
54e3-9fb6-416-8a90,Imperium - Adeptus Astartes - Space Wolves,Logan Grimnar on Stormrider [Legends],model,1,1,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
bd47-a00a-e70-abd6,Imperium - Adeptus Astartes - Space Wolves,Njal Stormcaller,model,1,1,matched,round,round,40,40,SPACE WOLVES,Njal Stormcaller,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
c35a-6d78-2169-3d23,Imperium - Adeptus Astartes - Space Wolves,Bjorn the Fell-Handed,model,1,1,matched,round,round,60,60,SPACE WOLVES,Bjorn the Fell-handed,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
a9c8-1a6-a0e1-7698,Imperium - Adeptus Astartes - Space Wolves,Arjac Rockfist,model,1,1,matched,round,round,50,50,SPACE WOLVES,Arjac Rockfist,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
fc7c-83a5-7106-41ab,Imperium - Adeptus Astartes - Space Wolves,Ulrik the Slayer,model,1,1,matched,round,round,32,32,SPACE WOLVES,Ulrik the Slayer,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
23d2-ea9a-cc45-476,Imperium - Adeptus Astartes - Space Wolves,Ragnar Blackmane,model,1,1,matched,round,round,40,40,SPACE WOLVES,Ragnar Blackmane,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
af71-2b1b-2eee-d2be,Imperium - Adeptus Astartes - Space Wolves,Krom Dragongaze [Legends],model,1,1,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
7d72-63bf-a5f2-bb6c,Imperium - Adeptus Astartes - Space Wolves,Harald Deathwolf [Legends],model,1,1,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
d63f-bf2c-d38b-58c0,Imperium - Adeptus Astartes - Space Wolves,Canis Wolfborn [Legends],model,1,1,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
bcab-c09a-6584-3b26,Imperium - Adeptus Astartes - Space Wolves,Wolf Guard Battle Leader in Terminator Armour [Legends],model,1,1,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
295-5df2-e140-7266,Imperium - Adeptus Astartes - Space Wolves,Wolf Lord on Thunderwolf [Legends],model,1,1,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
6ec-fcf9-ebb6-7c55,Imperium - Adeptus Astartes - Space Wolves,Wolf Guard Battle Leader on Thunderwolf [Legends],model,1,1,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
fa8f-f5a2-993-bdbb,Imperium - Adeptus Astartes - Space Wolves,Blood Claws,unit,11,21,matched,round,round,32,32,SPACE WOLVES,Blood Claws,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
60ce-47ea-50fa-53f2,Imperium - Adeptus Astartes - Space Wolves,Grey Hunters,unit,11,11,matched,round,round,32,32,SPACE WOLVES,Grey Hunters,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
8486-fe44-efc3-e51b,Imperium - Adeptus Astartes - Space Wolves,Wolf Guard [Legends],unit,5,10,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
6044-a19c-fd13-fdb8,Imperium - Adeptus Astartes - Space Wolves,Lukas the Trickster [Legends],model,1,1,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
ca30-caf3-d7a8-1d32,Imperium - Adeptus Astartes - Space Wolves,Wolf Guard Terminators,unit,5,10,matched,round,round,40,40,SPACE WOLVES,Wolf Guard Terminators,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
f37d-87d6-e14c-e697,Imperium - Adeptus Astartes - Space Wolves,Hounds of Morkai [Legends],unit,5,10,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
91fa-49ac-5b0a-c155,Imperium - Adeptus Astartes - Space Wolves,Wulfen Dreadnought,model,1,1,matched,round,round,60,60,SPACE WOLVES,Wulfen Dreadnought,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
6ef5-6700-d888-df3b,Imperium - Adeptus Astartes - Space Wolves,Murderfang,model,1,1,matched,round,round,60,60,SPACE WOLVES,Murderfang,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
7a50-3722-8195-5877,Imperium - Adeptus Astartes - Space Wolves,Thunderwolf Cavalry,unit,3,6,matched,round,round,60,60,SPACE WOLVES,Thunderwolf Cavalry,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
dc75-5a79-4121-1d72,Imperium - Adeptus Astartes - Space Wolves,Fenrisian Wolves,unit,5,10,matched,round,round,40,40,SPACE WOLVES,Fenrisian Wolves,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
b556-b0e1-3b4e-597a,Imperium - Adeptus Astartes - Space Wolves,Skyclaws [Legends],unit,5,15,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
47fa-f42-bb06-77d2,Imperium - Adeptus Astartes - Space Wolves,Long Fangs [Legends],unit,5,6,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
3b8b-19bb-1855-98c5,Imperium - Adeptus Astartes - Space Wolves,Stormfang Gunship [Legends],model,1,1,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
b85d-d565-d3a4-8f8b,Imperium - Adeptus Astartes - Space Wolves,Stormwolf [Legends],model,1,1,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
5d99-8592-a934-48d9,Imperium - Adeptus Astartes - Space Wolves,Wolf Guard Pack Leader [Legends],model,1,1,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
a60f-7d3a-d2f8-60cd,Imperium - Adeptus Astartes - Space Wolves,Wolf Guard Pack Leader with Jump Pack [Legends],model,1,1,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
a341-f355-7305-58bb,Imperium - Adeptus Astartes - Space Wolves,Wolf Guard Pack Leader in Terminator Armour [Legends],model,1,1,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
3212-bec7-a50e-3363,Imperium - Adeptus Astartes - Space Wolves,Iron Priest,model,1,1,matched,round,round,32,32,SPACE WOLVES,Iron Priest,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
6a06-e50c-2c7d-3ec3,Imperium - Adeptus Astartes - Space Wolves,Cyberwolf [Legends],model,1,1,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
91e4-38c4-a96f-2090,Imperium - Adeptus Astartes - Space Wolves,Wolf Scouts [Legends],unit,5,10,review,oval,oval,60,35.5,SPACE WOLVES,Wolf Scouts,Hunting Wolves,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,0.70,Multiple official base rows matched; largest numeric base was selected for blob sizing.
c125-1106-f06d-9682,Imperium - Adeptus Astartes - Space Wolves,Venerable Dreadnought,model,1,1,matched,round,round,60,60,SPACE WOLVES,Venerable Dreadnought,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
6a01-437c-998a-f48e,Imperium - Adeptus Astartes - Space Wolves,Iron Priest on Thunderwolf [Legends],model,1,1,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
b3b1-d1df-d9be-d48e,Imperium - Adeptus Astartes - Space Wolves,Wolf Priest,model,1,1,matched,round,round,40,40,SPACE WOLVES,Wolf Priest,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
bbdb-49fd-da4d-3d7a,Imperium - Adeptus Astartes - Space Wolves,Wolf Guard Battle Leader,model,1,1,matched,round,round,40,40,SPACE WOLVES,Wolf Guard Battle Leader,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
d4ef-1ddc-1ed5-5156,Imperium - Adeptus Astartes - Space Wolves,Wolf Guard Headtakers,unit,1,3,review,oval,oval,60,35.5,SPACE WOLVES,Wolf Guard Headtakers,Hunting Wolves,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,0.70,Multiple official base rows matched; largest numeric base was selected for blob sizing.
4c72-3f0c-7f94-af96,Imperium - Adeptus Astartes - Space Wolves,Wulfen with Storm Shields,unit,5,10,matched,round,round,40,40,SPACE WOLVES,Wulfen with Storm Shields,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
ee6b-3815-3a1a-6458,Imperium - Adeptus Astartes - Space Wolves,Wolf Scouts,unit,3,3,review,oval,oval,60,35.5,SPACE WOLVES,Wolf Scouts,Hunting Wolves,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,0.70,Multiple official base rows matched; largest numeric base was selected for blob sizing.
2ae8-40ec-ba34-dfe5,Imperium - Adeptus Astartes - Ultramarines,Captain Sicarius,model,1,1,matched,round,round,32,32,SPACE MARINES,Captain Sicarius,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
b180-3cac-9124-b818,Imperium - Adeptus Astartes - Ultramarines,Chaplain Cassius [Legends],model,1,1,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
3ef1-1647-cd7b-a40b,Imperium - Adeptus Astartes - Ultramarines,Chief Librarian Tigurius,model,1,1,matched,round,round,40,40,SPACE MARINES,Chief Librarian Tigurius,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
5380-5757-2c46-31cc,Imperium - Adeptus Astartes - Ultramarines,Marneus Calgar,unit,3,3,review,round,round,50,50,SPACE MARINES,Marneus Calgar,Victrix Honour Guard,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,0.70,Multiple official base rows matched; largest numeric base was selected for blob sizing.
4aea-b1cc-6c69-1c44,Imperium - Adeptus Astartes - Ultramarines,Roboute Guilliman,model,1,1,matched,round,round,60,60,SPACE MARINES,Roboute Guilliman,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
2263-82ee-3db6-8be9,Imperium - Adeptus Astartes - Ultramarines,Sergeant Chronus [Legends],model,1,1,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
696a-899e-514b-4a04,Imperium - Adeptus Astartes - Ultramarines,Sergeant Telion [Legends],model,1,1,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
8770-b0eb-f430-1dda,Imperium - Adeptus Astartes - Ultramarines,Tyrannic War Veterans [Legends],unit,6,6,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
169a-7229-ea50-1c4f,Imperium - Adeptus Astartes - Ultramarines,Uriel Ventris,model,1,1,matched,round,round,40,40,SPACE MARINES,Uriel Ventris,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
