faction,unit_name,selection_type,unit_id,source_file,unit_points,models_min,models_max,weapon_id,weapon_name,weapon_type,range_inches,attacks,skill,strength,ap,damage,attacks_average,strength_average,damage_average,attacks_parse_status,strength_parse_status,damage_parse_status,raw_damage_throughput,keywords,hit_modifier,wound_modifier,reroll_hits,reroll_wounds,lethal_hits,sustained_hits,devastating_wounds
Library - Tyranids,Prime Organism [Crucible],model,6f46-0c77-acd0-3f5d,Library - Tyranids.cat,135,1,1,6f46-0c77-acd0-3f5d:melee:monstrous-bonesword-and-lash-whip,Monstrous bonesword and lash whip,melee,,6,2+,9,-2,3,6.00,9.00,3.00,ok,ok,ok,18.00,Twin-linked,,,,,,,
Library - Tyranids,Prime Organism [Crucible],model,6f46-0c77-acd0-3f5d,Library - Tyranids.cat,135,1,1,6f46-0c77-acd0-3f5d:melee:monstrous-scything-talons,Monstrous scything talons,melee,,4,2+,7,-2,2,4.00,7.00,2.00,ok,ok,ok,8.00,Extra Attacks,,,,,,,
Library - Tyranids,Prime Organism [Crucible],model,6f46-0c77-acd0-3f5d,Library - Tyranids.cat,135,1,1,6f46-0c77-acd0-3f5d:melee:piercing-claws-and-talons,Piercing claws and talons,melee,,6,2+,7,-2,2,6.00,7.00,2.00,ok,ok,ok,12.00,Precision,,,,,,,
Library - Tyranids,Prime Organism [Crucible],model,6f46-0c77-acd0-3f5d,Library - Tyranids.cat,135,1,1,6f46-0c77-acd0-3f5d:ranged:psychic-overload,Psychic overload,ranged,18,D6+3,3+,10,-2,3,6.50,10.00,3.00,ok,ok,ok,19.50,"Blast, Psychic",,,,,,,
Library - Tyranids,Prime Organism [Crucible],model,6f46-0c77-acd0-3f5d,Library - Tyranids.cat,135,1,1,6f46-0c77-acd0-3f5d:ranged:psychic-scream,Psychic scream,ranged,18,2D6,N/A,5,-1,2,7.00,5.00,2.00,ok,ok,ok,14.00,"Ignores Cover, Psychic, Torrent",,,,,,,
Library - Tyranids,Prime Organism [Crucible],model,6f46-0c77-acd0-3f5d,Library - Tyranids.cat,135,1,1,6f46-0c77-acd0-3f5d:ranged:psychoclastic-torrent,Psychoclastic torrent,ranged,12,D6,N/A,6,-1,1,3.50,6.00,1.00,ok,ok,ok,3.50,"Ignores Cover, Torrent",,,,,,,
Library - Tyranids,Prime Organism [Crucible],model,6f46-0c77-acd0-3f5d,Library - Tyranids.cat,135,1,1,6f46-0c77-acd0-3f5d:melee:ravener-claws-and-talons,Ravener claws and talons,melee,,7,2+,5,-1,1,7.00,5.00,1.00,ok,ok,ok,7.00,Twin-linked,,,,,,,
Library - Tyranids,Prime Organism [Crucible],model,6f46-0c77-acd0-3f5d,Library - Tyranids.cat,135,1,1,6f46-0c77-acd0-3f5d:melee:ravenous-maw,Ravenous maw,melee,,14,3+,7,-1,2,14.00,7.00,2.00,ok,ok,ok,28.00,-,,,,,,,
Library - Tyranids,Prime Organism [Crucible],model,6f46-0c77-acd0-3f5d,Library - Tyranids.cat,135,1,1,6f46-0c77-acd0-3f5d:ranged:rupture-cannon,Rupture cannon,ranged,48,2,3+,18,-4,D6+6,2.00,18.00,9.50,ok,ok,ok,19.00,Heavy,,,,,,,
Library - Tyranids,Prime Organism [Crucible],model,6f46-0c77-acd0-3f5d,Library - Tyranids.cat,135,1,1,6f46-0c77-acd0-3f5d:melee:scything-talons,Scything talons,melee,,6,2+,9,-2,3,6.00,9.00,3.00,ok,ok,ok,18.00,-,,,,,,,
Library - Tyranids,Prime Organism [Crucible],model,6f46-0c77-acd0-3f5d,Library - Tyranids.cat,135,1,1,6f46-0c77-acd0-3f5d:ranged:spine-banks,Spine banks,ranged,6,5,3+,5,0,1,5.00,5.00,1.00,ok,ok,ok,5.00,Assault,,,,,,,
Library - Tyranids,Prime Organism [Crucible],model,6f46-0c77-acd0-3f5d,Library - Tyranids.cat,135,1,1,6f46-0c77-acd0-3f5d:ranged:spinefists,Spinefists,ranged,12,2,3+,4,0,1,2.00,4.00,1.00,ok,ok,ok,2.00,"Assault, Pistol, Twin-linked",,,,,,,
Library - Tyranids,Prime Organism [Crucible],model,6f46-0c77-acd0-3f5d,Library - Tyranids.cat,135,1,1,6f46-0c77-acd0-3f5d:ranged:stinger-salvoes,Stinger salvoes,ranged,24,8,3+,5,0,1,8.00,5.00,1.00,ok,ok,ok,8.00,-,,,,,,,
Library - Tyranids,Prime Organism [Crucible],model,6f46-0c77-acd0-3f5d,Library - Tyranids.cat,135,1,1,6f46-0c77-acd0-3f5d:ranged:stranglethorn-cannon,Stranglethorn cannon,ranged,36,D6+1,3+,7,-1,2,4.50,7.00,2.00,ok,ok,ok,9.00,Blast,,,,,,,
Library - Tyranids,Prime Organism [Crucible],model,6f46-0c77-acd0-3f5d,Library - Tyranids.cat,135,1,1,6f46-0c77-acd0-3f5d:ranged:thoracic-bio-weapon,Thoracic bio-weapon,ranged,12,3,3+,4,0,1,3.00,4.00,1.00,ok,ok,ok,3.00,Assault,,,,,,,
Library - Tyranids,Prime Organism [Crucible],model,6f46-0c77-acd0-3f5d,Library - Tyranids.cat,135,1,1,6f46-0c77-acd0-3f5d:melee:tyrant-beast-weapons,Tyrant-beast weapons,melee,,5,2+,7,-2,2,5.00,7.00,2.00,ok,ok,ok,10.00,-,,,,,,,
Library - Tyranids,Prime Organism [Crucible],model,6f46-0c77-acd0-3f5d,Library - Tyranids.cat,135,1,1,6f46-0c77-acd0-3f5d:ranged:venom-cannon,Venom cannon,ranged,36,D3,3+,9,-2,2,2.00,9.00,2.00,ok,ok,ok,4.00,Blast,,,,,,,
Library - Tyranids,Prime Organism [Crucible],model,6f46-0c77-acd0-3f5d,Library - Tyranids.cat,135,1,1,6f46-0c77-acd0-3f5d:melee:warrior-beast-weapons,Warrior-beast weapons,melee,,6,2+,5,-1,1,6.00,5.00,1.00,ok,ok,ok,6.00,-,,,,,,,
Library - Tyranids,Prime Organism [Crucible],model,6f46-0c77-acd0-3f5d,Library - Tyranids.cat,135,1,1,6f46-0c77-acd0-3f5d:melee:➤-massive-scything-talons---strike,➤ Massive scything talons - strike,melee,,5,3+,9,-2,D6,5.00,9.00,3.50,ok,ok,ok,17.50,-,,,,,,,
Library - Tyranids,Prime Organism [Crucible],model,6f46-0c77-acd0-3f5d,Library - Tyranids.cat,135,1,1,6f46-0c77-acd0-3f5d:melee:➤-massive-scything-talons---sweep,➤ Massive scything talons - sweep,melee,,10,3+,7,-1,2,10.00,7.00,2.00,ok,ok,ok,20.00,-,,,,,,,
Library - Tyranids,Raveners,unit,3f5-f7d6-1ce8-e6b9,Library - Tyranids.cat,125,5,5,3f5-f7d6-1ce8-e6b9:melee:ravener-claws-and-talons,Ravener claws and talons,melee,,3,3+,5,-2,2,3.00,5.00,2.00,ok,ok,ok,6.00,Twin-linked,,,,,,,
Library - Tyranids,Trygon,model,56db-d7c-b349-677f,Library - Tyranids.cat,140,1,1,56db-d7c-b349-677f:ranged:bio-electric-pulse,Bio-electric pulse,ranged,12,6,3+,5,0,1,6.00,5.00,1.00,ok,ok,ok,6.00,Sustained Hits 2,,,,,,,
Library - Tyranids,Trygon,model,56db-d7c-b349-677f,Library - Tyranids.cat,140,1,1,56db-d7c-b349-677f:melee:trygon-scything-talons,Trygon scything talons,melee,,12,3+,9,-2,3,12.00,9.00,3.00,ok,ok,ok,36.00,-,,,,,,,
Library - Tyranids,Tyrannocyte,model,fada-677a-f6a4-cd12,Library - Tyranids.cat,105,1,1,fada-677a-f6a4-cd12:melee:flensing-whips,Flensing Whips,melee,,6,4+,7,-1,2,6.00,7.00,2.00,ok,ok,ok,12.00,-,,,,,,,
Library - Tyranids,Tyrannocyte,model,fada-677a-f6a4-cd12,Library - Tyranids.cat,105,1,1,fada-677a-f6a4-cd12:ranged:tyrannocyte-bio-weapons,Tyrannocyte Bio-weapons,ranged,24,5,4+,5,-1,2,5.00,5.00,2.00,ok,ok,ok,10.00,-,,,,,,,
Library - Tyranids,Von Ryan's Leapers,unit,9bd8-ac8c-2d3b-79f6,Library - Tyranids.cat,70,3,6,9bd8-ac8c-2d3b-79f6:melee:leaper's-talons,Leaper's talons,melee,,6,3+,5,-1,1,6.00,5.00,1.00,ok,ok,ok,6.00,-,,,,,,,
Library - Tyranids,Winged Hive Tyrant,model,fa68-fcb9-38c-cd0f,Library - Tyranids.cat,170,1,1,fa68-fcb9-38c-cd0f:ranged:heavy-venom-cannon,Heavy venom cannon,ranged,36,D3,2+,9,-2,3,2.00,9.00,3.00,ok,ok,ok,6.00,Blast,,,,,,,
Library - Tyranids,Winged Hive Tyrant,model,fa68-fcb9-38c-cd0f,Library - Tyranids.cat,170,1,1,fa68-fcb9-38c-cd0f:melee:monstrous-bonesword-and-lash-whip,Monstrous bonesword and lash whip,melee,,6,2+,9,-2,3,6.00,9.00,3.00,ok,ok,ok,18.00,Twin-linked,,,,,,,
Library - Tyranids,Winged Hive Tyrant,model,fa68-fcb9-38c-cd0f,Library - Tyranids.cat,170,1,1,fa68-fcb9-38c-cd0f:melee:monstrous-scything-talons,Monstrous scything talons,melee,,4,2+,7,-2,2,4.00,7.00,2.00,ok,ok,ok,8.00,Extra Attacks,,,,,,,
Library - Tyranids,Winged Hive Tyrant,model,fa68-fcb9-38c-cd0f,Library - Tyranids.cat,170,1,1,fa68-fcb9-38c-cd0f:ranged:stranglethorn-cannon,Stranglethorn cannon,ranged,36,D6+1,2+,7,-1,2,4.50,7.00,2.00,ok,ok,ok,9.00,Blast,,,,,,,
Library - Tyranids,Winged Hive Tyrant,model,fa68-fcb9-38c-cd0f,Library - Tyranids.cat,170,1,1,fa68-fcb9-38c-cd0f:melee:tyrant-talons,Tyrant talons,melee,,5,2+,7,-2,2,5.00,7.00,2.00,ok,ok,ok,10.00,-,,,,,,,
Library - Tyranids,Winged Tyranid Prime,model,507d-5ea4-6ef1-bf66,Library - Tyranids.cat,65,1,1,507d-5ea4-6ef1-bf66:melee:prime-talons,Prime talons,melee,,6,2+,6,-1,2,6.00,6.00,2.00,ok,ok,ok,12.00,-,,,,,,,
Unaligned Forces,Aegis Defence Line with Weapon Emplacement [Legends],model,5b1d-134a-9996-b634,Unaligned Forces.cat,145,1,1,5b1d-134a-9996-b634:ranged:icarus-lascannon,Icarus Lascannon,ranged,48,1,5+,12,-3,D6+1,1.00,12.00,4.50,ok,ok,ok,4.50,Anti-Fly 2+,,,,,,,
Unaligned Forces,Aegis Defence Line with Weapon Emplacement [Legends],model,5b1d-134a-9996-b634,Unaligned Forces.cat,145,1,1,5b1d-134a-9996-b634:ranged:quad-gun,Quad-gun,ranged,48,4,5+,9,-1,3,4.00,9.00,3.00,ok,ok,ok,12.00,"Anti-Fly 3+, Twin-linked",,,,,,,
Unaligned Forces,Ambull [Legends],model,e85b-17c7-1ad9-8375,Unaligned Forces.cat,85,1,1,e85b-17c7-1ad9-8375:melee:enormous-claws,Enormous claws,melee,,4,3+,6,-2,D3,4.00,6.00,2.00,ok,ok,ok,8.00,-,,,,,,,
Unaligned Forces,Bastion [Legends],model,5134-5fe9-e489-43c4,Unaligned Forces.cat,275,1,1,5134-5fe9-e489-43c4:ranged:heavy-bolter,Heavy bolter,ranged,36,3,4+,5,-1,2,3.00,5.00,2.00,ok,ok,ok,6.00,Sustained Hits 1,,,,,,,
Unaligned Forces,Bastion [Legends],model,5134-5fe9-e489-43c4,Unaligned Forces.cat,275,1,1,5134-5fe9-e489-43c4:ranged:icarus-lascannon,Icarus Lascannon,ranged,48,1,5+,12,-3,D6+1,1.00,12.00,4.50,ok,ok,ok,4.50,Anti-Fly 2+,,,,,,,
Unaligned Forces,Bastion [Legends],model,5134-5fe9-e489-43c4,Unaligned Forces.cat,275,1,1,5134-5fe9-e489-43c4:ranged:quad-gun,Quad-gun,ranged,48,4,5+,9,-1,3,4.00,9.00,3.00,ok,ok,ok,12.00,"Anti-Fly 3+, Twin-linked",,,,,,,
Unaligned Forces,Breaching Robot,model,a5c2-3951-e727-b64a,Unaligned Forces.cat,35,1,1,a5c2-3951-e727-b64a:melee:cutting-blade,Cutting blade,melee,,2,4+,4,-2,1,2.00,4.00,1.00,ok,ok,ok,2.00,-,,,,,,,
Unaligned Forces,Castellum Stronghold [Legends],model,20c8-d2-586d-623,Unaligned Forces.cat,,1,1,20c8-d2-586d-623:ranged:castellum-air-defence-missiles,Castellum air defence missiles,ranged,48,D6,4+,9,-2,D6,3.50,9.00,3.50,ok,ok,ok,12.25,Anti-Fly 2+,,,,,,,
Unaligned Forces,Castellum Stronghold [Legends],model,20c8-d2-586d-623,Unaligned Forces.cat,,1,1,20c8-d2-586d-623:ranged:castellum-battle-cannon,Castellum battle cannon,ranged,48,D6+3,4+,10,-1,3,6.50,10.00,3.00,ok,ok,ok,19.50,Blast,,,,,,,
Unaligned Forces,Castellum Stronghold [Legends],model,20c8-d2-586d-623,Unaligned Forces.cat,,1,1,20c8-d2-586d-623:ranged:castellum-icarus-quad-lascannon,Castellum Icarus quad lascannon,ranged,48,2,4+,12,-3,D6+1,2.00,12.00,4.50,ok,ok,ok,9.00,"Anti-Fly 2+, Twin-linked",,,,,,,
Unaligned Forces,Castellum Stronghold [Legends],model,20c8-d2-586d-623,Unaligned Forces.cat,,1,1,20c8-d2-586d-623:ranged:multi-melta,Multi-melta,ranged,18,2,4+,9,-4,D6,2.00,9.00,3.50,ok,ok,ok,7.00,Melta 2,,,,,,,
Unaligned Forces,Castellum Stronghold [Legends],model,20c8-d2-586d-623,Unaligned Forces.cat,,1,1,20c8-d2-586d-623:ranged:twin-assault-cannon,Twin assault cannon,ranged,24,6,4+,6,-2,1,6.00,6.00,1.00,ok,ok,ok,6.00,"Devastating Wounds, Twin-linked",,,,,,,
Unaligned Forces,Castellum Stronghold [Legends],model,20c8-d2-586d-623,Unaligned Forces.cat,,1,1,20c8-d2-586d-623:ranged:twin-heavy-bolter,Twin heavy bolter,ranged,36,3,4+,5,-1,2,3.00,5.00,2.00,ok,ok,ok,6.00,"Sustained Hits 1, Twin-linked",,,,,,,
Unaligned Forces,Castellum Stronghold [Legends],model,20c8-d2-586d-623,Unaligned Forces.cat,,1,1,20c8-d2-586d-623:ranged:twin-heavy-flamer,Twin heavy flamer,ranged,12,D6,N/A,5,-1,1,3.50,5.00,1.00,ok,ok,ok,3.50,"Ignores Cover, Torrent, Twin-linked",,,,,,,
Unaligned Forces,Castellum Stronghold [Legends],model,20c8-d2-586d-623,Unaligned Forces.cat,,1,1,20c8-d2-586d-623:ranged:twin-lascannon,Twin lascannon,ranged,48,1,4+,12,-3,D6+1,1.00,12.00,4.50,ok,ok,ok,4.50,Twin-linked,,,,,,,
Unaligned Forces,Castellum Stronghold [Legends],model,20c8-d2-586d-623,Unaligned Forces.cat,,1,1,20c8-d2-586d-623:ranged:whirlwind-castellan-launcher,Whirlwind castellan launcher,ranged,72,D6+3,4+,8,-2,2,6.50,8.00,2.00,ok,ok,ok,13.00,"Blast, Indirect Fire",,,,,,,
Unaligned Forces,Firestorm Redoubt [Legends],model,71b0-77b9-522c-17d6,Unaligned Forces.cat,260,1,1,71b0-77b9-522c-17d6:ranged:battle-cannon,Battle cannon,ranged,48,D6+3,4+,9,-1,3,6.50,9.00,3.00,ok,ok,ok,19.50,Blast,,,,,,,
Unaligned Forces,Firestorm Redoubt [Legends],model,71b0-77b9-522c-17d6,Unaligned Forces.cat,260,1,1,71b0-77b9-522c-17d6:ranged:icarus-lascannon,Icarus Lascannon,ranged,48,1,5+,12,-3,D6+1,1.00,12.00,4.50,ok,ok,ok,4.50,Anti-Fly 2+,,,,,,,
Unaligned Forces,Firestorm Redoubt [Legends],model,71b0-77b9-522c-17d6,Unaligned Forces.cat,260,1,1,71b0-77b9-522c-17d6:ranged:punisher-gatling-cannon,Punisher gatling cannon,ranged,24,20,4+,6,0,1,20.00,6.00,1.00,ok,ok,ok,20.00,-,,,,,,,
Unaligned Forces,Firestorm Redoubt [Legends],model,71b0-77b9-522c-17d6,Unaligned Forces.cat,260,1,1,71b0-77b9-522c-17d6:ranged:quad-lascannon,Quad lascannon,ranged,48,2,4+,12,-3,D6+1,2.00,12.00,4.50,ok,ok,ok,9.00,"Twin-linked, Anti-Fly 2+",,,,,,,
Unaligned Forces,Firestorm Redoubt [Legends],model,71b0-77b9-522c-17d6,Unaligned Forces.cat,260,1,1,71b0-77b9-522c-17d6:ranged:quad-gun,Quad-gun,ranged,48,4,5+,9,-1,3,4.00,9.00,3.00,ok,ok,ok,12.00,"Anti-Fly 3+, Twin-linked",,,,,,,
Unaligned Forces,Fortress of Redemption [Legends],model,c4d1-c85a-a20e-6c94,Unaligned Forces.cat,480,1,1,c4d1-c85a-a20e-6c94:ranged:heavy-bolter,Heavy bolter,ranged,36,3,4+,5,-1,2,3.00,5.00,2.00,ok,ok,ok,6.00,Sustained Hits 1,,,,,,,
Unaligned Forces,Fortress of Redemption [Legends],model,c4d1-c85a-a20e-6c94,Unaligned Forces.cat,480,1,1,c4d1-c85a-a20e-6c94:ranged:redemptor-lascannons,Redemptor lascannons,ranged,48,2,4+,14,-3,D6+1,2.00,14.00,4.50,ok,ok,ok,9.00,Anti-Fly 2+,,,,,,,
Unaligned Forces,Fortress of Redemption [Legends],model,c4d1-c85a-a20e-6c94,Unaligned Forces.cat,480,1,1,c4d1-c85a-a20e-6c94:ranged:➤-redemptor-missile-silo---superfrag,➤ Redemptor missile silo - superfrag,ranged,48,2D6+2,4+,5,0,1,9.00,5.00,1.00,ok,ok,ok,9.00,Blast,,,,,,,
Unaligned Forces,Fortress of Redemption [Legends],model,c4d1-c85a-a20e-6c94,Unaligned Forces.cat,480,1,1,c4d1-c85a-a20e-6c94:ranged:➤-redemptor-missile-silo---superkrak,➤ Redemptor missile silo - superkrak,ranged,48,2,4+,10,-2,D6+1,2.00,10.00,4.50,ok,ok,ok,9.00,-,,,,,,,
Unaligned Forces,Guardian Drone [Legends],model,e3ba-7f87-c32-229,Unaligned Forces.cat,45,1,1,e3ba-7f87-c32-229:ranged:destroyer-pulse,Destroyer pulse,ranged,18,1,4+,8,-2,2,1.00,8.00,2.00,ok,ok,ok,2.00,Pistol,,,,,,,
Unaligned Forces,Guardian Drone [Legends],model,e3ba-7f87-c32-229,Unaligned Forces.cat,45,1,1,e3ba-7f87-c32-229:ranged:guardian-salvo-launchers,Guardian salvo launchers,ranged,24,D6,4+,5,-1,1,3.50,5.00,1.00,ok,ok,ok,3.50,Blast,,,,,,,
Unaligned Forces,Guardian Drone [Legends],model,e3ba-7f87-c32-229,Unaligned Forces.cat,45,1,1,e3ba-7f87-c32-229:melee:manipulator-limbs,Manipulator limbs,melee,,4,4+,5,0,1,4.00,5.00,1.00,ok,ok,ok,4.00,-,,,,,,,
Unaligned Forces,Imperial Fortress Walls [Legends],model,f6f8-8759-3282-2ab,Unaligned Forces.cat,,1,1,f6f8-8759-3282-2ab:ranged:twin-heavy-bolter,Twin heavy bolter,ranged,36,3,4+,5,-1,2,3.00,5.00,2.00,ok,ok,ok,6.00,"Sustained Hits 1, Twin-linked",,,,,,,
Unaligned Forces,Imperial Fortress Walls [Legends],model,f6f8-8759-3282-2ab,Unaligned Forces.cat,,1,1,f6f8-8759-3282-2ab:ranged:twin-lascannon,Twin lascannon,ranged,48,1,4+,12,-3,D6+1,1.00,12.00,4.50,ok,ok,ok,4.50,Twin-linked,,,,,,,
Unaligned Forces,Imperial Fortress Walls [Legends],model,f6f8-8759-3282-2ab,Unaligned Forces.cat,,1,1,f6f8-8759-3282-2ab:ranged:twin-long-barrelled-autocannon,Twin long-barrelled autocannon,ranged,60,2,4+,9,-1,3,2.00,9.00,3.00,ok,ok,ok,6.00,Twin-linked,,,,,,,
Unaligned Forces,Macro-cannon Aquila Strongpoint [Legends],model,3b75-e314-ecd5-cd63,Unaligned Forces.cat,550,1,1,3b75-e314-ecd5-cd63:ranged:aquila-macro-cannon,Aquila macro-cannon,ranged,72,D6+6,5+,16,-4,4,9.50,16.00,4.00,ok,ok,ok,38.00,-,,,,,,,
Unaligned Forces,Macro-cannon Aquila Strongpoint [Legends],model,3b75-e314-ecd5-cd63,Unaligned Forces.cat,550,1,1,3b75-e314-ecd5-cd63:ranged:heavy-bolter,Heavy bolter,ranged,36,3,4+,5,-1,2,3.00,5.00,2.00,ok,ok,ok,6.00,Sustained Hits 1,,,,,,,
Unaligned Forces,Plasma Obliterator [Legends],model,cabe-2c66-c8b6-de6c,Unaligned Forces.cat,225,1,1,cabe-2c66-c8b6-de6c:ranged:➤-plasma-obliterator---standard,➤ Plasma obliterator - standard,ranged,48,D6+3,5+,9,-3,3,6.50,9.00,3.00,ok,ok,ok,19.50,Blast,,,,,,,
Unaligned Forces,Plasma Obliterator [Legends],model,cabe-2c66-c8b6-de6c,Unaligned Forces.cat,225,1,1,cabe-2c66-c8b6-de6c:ranged:➤-plasma-obliterator---supercharge,➤ Plasma obliterator - supercharge,ranged,48,D6+3,5+,10,-4,4,6.50,10.00,4.00,ok,ok,ok,26.00,"Blast, Hazardous",,,,,,,
Unaligned Forces,Primaris Redoubt [Legends],model,f39-fc54-f95a-8395,Unaligned Forces.cat,220,1,1,f39-fc54-f95a-8395:ranged:battle-cannon,Battle cannon,ranged,48,D6+3,4+,9,-1,3,6.50,9.00,3.00,ok,ok,ok,19.50,Blast,,,,,,,
Unaligned Forces,Primaris Redoubt [Legends],model,f39-fc54-f95a-8395,Unaligned Forces.cat,220,1,1,f39-fc54-f95a-8395:ranged:heavy-bolter,Heavy bolter,ranged,36,3,4+,5,-1,2,3.00,5.00,2.00,ok,ok,ok,6.00,Sustained Hits 1,,,,,,,
Unaligned Forces,Primaris Redoubt [Legends],model,f39-fc54-f95a-8395,Unaligned Forces.cat,220,1,1,f39-fc54-f95a-8395:ranged:multi-melta,Multi-melta,ranged,18,2,4+,9,-4,D6,2.00,9.00,3.50,ok,ok,ok,7.00,Melta 2,,,,,,,
Unaligned Forces,Primaris Redoubt [Legends],model,f39-fc54-f95a-8395,Unaligned Forces.cat,220,1,1,f39-fc54-f95a-8395:ranged:primaris-air-defence-missiles,Primaris air defence missiles,ranged,48,D6,4+,6,-2,2,3.50,6.00,2.00,ok,ok,ok,7.00,Anti-Fly 2+,,,,,,,
Unaligned Forces,Primaris Redoubt [Legends],model,f39-fc54-f95a-8395,Unaligned Forces.cat,220,1,1,f39-fc54-f95a-8395:ranged:primaris-castellan-launcher,Primaris castellan launcher,ranged,72,D6+1,4+,6,0,1,4.50,6.00,1.00,ok,ok,ok,4.50,"Blast, Indirect Fire",,,,,,,
Unaligned Forces,Primaris Redoubt [Legends],model,f39-fc54-f95a-8395,Unaligned Forces.cat,220,1,1,f39-fc54-f95a-8395:ranged:primaris-icarus-lascannon,Primaris Icarus lascannon,ranged,48,1,4+,12,-3,D6+1,1.00,12.00,4.50,ok,ok,ok,4.50,Anti-Fly 2+,,,,,,,
Unaligned Forces,Primaris Redoubt [Legends],model,f39-fc54-f95a-8395,Unaligned Forces.cat,220,1,1,f39-fc54-f95a-8395:ranged:primaris-icarus-quad-lascannon,Primaris Icarus quad lascannon,ranged,48,2,4+,12,-3,D6+1,2.00,12.00,4.50,ok,ok,ok,9.00,"Anti-Fly 2+, Twin-linked",,,,,,,
Unaligned Forces,Primaris Redoubt [Legends],model,f39-fc54-f95a-8395,Unaligned Forces.cat,220,1,1,f39-fc54-f95a-8395:ranged:primaris-quad-gun,Primaris quad-gun,ranged,48,4,4+,8,-1,2,4.00,8.00,2.00,ok,ok,ok,8.00,-,,,,,,,
Unaligned Forces,Primaris Redoubt [Legends],model,f39-fc54-f95a-8395,Unaligned Forces.cat,220,1,1,f39-fc54-f95a-8395:ranged:primaris-redoubt-turbo-laser-destructor,Primaris Redoubt turbo-laser destructor,ranged,96,D3+1,4+,16,-3,D6+3,3.00,16.00,6.50,ok,ok,ok,19.50,Blast,,,,,,,
Unaligned Forces,Primaris Redoubt [Legends],model,f39-fc54-f95a-8395,Unaligned Forces.cat,220,1,1,f39-fc54-f95a-8395:ranged:primaris-vengeance-launcher,Primaris vengeance launcher,ranged,72,D3+1,4+,7,-1,2,3.00,7.00,2.00,ok,ok,ok,6.00,"Blast, Indirect Fire",,,,,,,
Unaligned Forces,Primaris Redoubt [Legends],model,f39-fc54-f95a-8395,Unaligned Forces.cat,220,1,1,f39-fc54-f95a-8395:ranged:twin-heavy-bolter,Twin heavy bolter,ranged,36,3,4+,5,-1,2,3.00,5.00,2.00,ok,ok,ok,6.00,"Sustained Hits 1, Twin-linked",,,,,,,
Unaligned Forces,Primaris Redoubt [Legends],model,f39-fc54-f95a-8395,Unaligned Forces.cat,220,1,1,f39-fc54-f95a-8395:ranged:twin-heavy-flamer,Twin heavy flamer,ranged,12,D6,N/A,5,-1,1,3.50,5.00,1.00,ok,ok,ok,3.50,"Ignores Cover, Torrent, Twin-linked",,,,,,,
Unaligned Forces,Primaris Redoubt [Legends],model,f39-fc54-f95a-8395,Unaligned Forces.cat,220,1,1,f39-fc54-f95a-8395:ranged:twin-lascannon,Twin lascannon,ranged,48,1,4+,12,-3,D6+1,1.00,12.00,4.50,ok,ok,ok,4.50,Twin-linked,,,,,,,
Unaligned Forces,Sentry Gun,model,983d-b163-dc9f-3c54,Unaligned Forces.cat,30,1,1,983d-b163-dc9f-3c54:ranged:twin-heavy-bolter,Twin heavy bolter,ranged,36,3,5+,5,-1,2,3.00,5.00,2.00,ok,ok,ok,6.00,"Heavy, Sustained Hits 1, Twin-linked",,,,,,,
Unaligned Forces,Spindle Drones [Legends],unit,da76-e18f-523e-d45a,Unaligned Forces.cat,35,4,4,da76-e18f-523e-d45a:melee:close-combat-weapon,Close combat weapon,melee,,1,4+,3,0,1,1.00,3.00,1.00,ok,ok,ok,1.00,-,,,,,,,
Unaligned Forces,Spindle Drones [Legends],unit,da76-e18f-523e-d45a,Unaligned Forces.cat,35,4,4,da76-e18f-523e-d45a:ranged:drone-pulse,Drone pulse,ranged,18,1,4+,4,0,1,1.00,4.00,1.00,ok,ok,ok,1.00,Pistol,,,,,,,
Unaligned Forces,The Archivist [Legends],model,11b2-8348-ae67-fa98,Unaligned Forces.cat,70,1,1,11b2-8348-ae67-fa98:ranged:atomic-disassembler,Atomic disassembler,ranged,18,1,3+,8,-2,2,1.00,8.00,2.00,ok,ok,ok,2.00,"Ignores Cover, Pistol",,,,,,,
Unaligned Forces,The Archivist [Legends],model,11b2-8348-ae67-fa98,Unaligned Forces.cat,70,1,1,11b2-8348-ae67-fa98:melee:eradicator-glove,Eradicator glove,melee,,4,4+,8,-2,2,4.00,8.00,2.00,ok,ok,ok,8.00,-,,,,,,,
Unaligned Forces,Vengeance Weapon Battery [Legends],model,14fe-18ed-9c25-189c,Unaligned Forces.cat,140,1,1,14fe-18ed-9c25-189c:ranged:battle-cannon,Battle cannon,ranged,48,D6+3,4+,9,-1,3,6.50,9.00,3.00,ok,ok,ok,19.50,Blast,,,,,,,
Unaligned Forces,Vengeance Weapon Battery [Legends],model,14fe-18ed-9c25-189c,Unaligned Forces.cat,140,1,1,14fe-18ed-9c25-189c:ranged:punisher-gatling-cannon,Punisher gatling cannon,ranged,24,20,4+,6,0,1,20.00,6.00,1.00,ok,ok,ok,20.00,-,,,,,,,
Unaligned Forces,Vengeance Weapon Battery [Legends],model,14fe-18ed-9c25-189c,Unaligned Forces.cat,140,1,1,14fe-18ed-9c25-189c:ranged:quad-lascannon,Quad lascannon,ranged,48,2,4+,12,-3,D6+1,2.00,12.00,4.50,ok,ok,ok,9.00,"Twin-linked, Anti-Fly 2+",,,,,,,
