unit_id,faction,name,toughness,save,invulnerable_save,wounds,move,leadership,objective_control,points,models_min,models_max,feel_no_pain,damage_cap,selection_type,source_file
6ec-fcf9-ebb6-7c55,Imperium - Adeptus Astartes - Space Wolves,Wolf Guard Battle Leader on Thunderwolf [Legends],6,3+,,5,"10""",6+,2,80,1,1,,,model,Imperium - Space Wolves.cat
fa8f-f5a2-993-bdbb,Imperium - Adeptus Astartes - Space Wolves,Blood Claws,4,3+,,2,"7""",6+,2,135,11,21,,,unit,Imperium - Space Wolves.cat
60ce-47ea-50fa-53f2,Imperium - Adeptus Astartes - Space Wolves,Grey Hunters,4,3+,,2,"7""",6+,3,165,11,11,,,unit,Imperium - Space Wolves.cat
8486-fe44-efc3-e51b,Imperium - Adeptus Astartes - Space Wolves,Wolf Guard [Legends],4,3+,,2,"6""",5+,1,85,5,10,,,unit,Imperium - Space Wolves.cat
6044-a19c-fd13-fdb8,Imperium - Adeptus Astartes - Space Wolves,Lukas the Trickster [Legends],4,3+,,4,"6""",6+,1,50,1,1,,,model,Imperium - Space Wolves.cat
ca30-caf3-d7a8-1d32,Imperium - Adeptus Astartes - Space Wolves,Wolf Guard Terminators,5,2+,,3,"6""",6+,1,170,5,10,,,unit,Imperium - Space Wolves.cat
f37d-87d6-e14c-e697,Imperium - Adeptus Astartes - Space Wolves,Hounds of Morkai [Legends],4,3+,,2,"6""",6+,1,80,5,10,,,unit,Imperium - Space Wolves.cat
91fa-49ac-5b0a-c155,Imperium - Adeptus Astartes - Space Wolves,Wulfen Dreadnought,9,2+,,8,"9""",6+,0,135,1,1,,,model,Imperium - Space Wolves.cat
6ef5-6700-d888-df3b,Imperium - Adeptus Astartes - Space Wolves,Murderfang,9,2+,,8,"9""",6+,0,150,1,1,,,model,Imperium - Space Wolves.cat
7a50-3722-8195-5877,Imperium - Adeptus Astartes - Space Wolves,Thunderwolf Cavalry,6,3+,,4,"12""",6+,2,115,3,6,,,unit,Imperium - Space Wolves.cat
dc75-5a79-4121-1d72,Imperium - Adeptus Astartes - Space Wolves,Fenrisian Wolves,4,6+,,1,"10""",8+,0,40,5,10,,,unit,Imperium - Space Wolves.cat
b556-b0e1-3b4e-597a,Imperium - Adeptus Astartes - Space Wolves,Skyclaws [Legends],4,3+,,2,"12""",6+,1,90,5,15,,,unit,Imperium - Space Wolves.cat
47fa-f42-bb06-77d2,Imperium - Adeptus Astartes - Space Wolves,Long Fangs [Legends],4,3+,,2,"6""",6+,1,120,5,6,,,unit,Imperium - Space Wolves.cat
3b8b-19bb-1855-98c5,Imperium - Adeptus Astartes - Space Wolves,Stormfang Gunship [Legends],10,3+,,14,"20+""",6+,0,300,1,1,,,model,Imperium - Space Wolves.cat
b85d-d565-d3a4-8f8b,Imperium - Adeptus Astartes - Space Wolves,Stormwolf [Legends],10,3+,,14,"20+""",6+,0,250,1,1,,,model,Imperium - Space Wolves.cat
5d99-8592-a934-48d9,Imperium - Adeptus Astartes - Space Wolves,Wolf Guard Pack Leader [Legends],4,3+,,2,"6""",6+,1,30,1,1,,,model,Imperium - Space Wolves.cat
a60f-7d3a-d2f8-60cd,Imperium - Adeptus Astartes - Space Wolves,Wolf Guard Pack Leader with Jump Pack [Legends],4,3+,,2,"12""",6+,1,35,1,1,,,model,Imperium - Space Wolves.cat
a341-f355-7305-58bb,Imperium - Adeptus Astartes - Space Wolves,Wolf Guard Pack Leader in Terminator Armour [Legends],5,2+,,3,"5""",6+,1,40,1,1,,,model,Imperium - Space Wolves.cat
3212-bec7-a50e-3363,Imperium - Adeptus Astartes - Space Wolves,Iron Priest,4,2+,,4,"7""",6+,1,55,1,1,,,model,Imperium - Space Wolves.cat
6a06-e50c-2c7d-3ec3,Imperium - Adeptus Astartes - Space Wolves,Cyberwolf [Legends],4,6+,,2,"10""",7+,0,20,1,1,,,model,Imperium - Space Wolves.cat
91e4-38c4-a96f-2090,Imperium - Adeptus Astartes - Space Wolves,Wolf Scouts [Legends],4,4+,,2,"6""",6+,1,80,5,10,,,unit,Imperium - Space Wolves.cat
c125-1106-f06d-9682,Imperium - Adeptus Astartes - Space Wolves,Venerable Dreadnought,9,2+,,8,"8""",6+,3,130,1,1,,,model,Imperium - Space Wolves.cat
6a01-437c-998a-f48e,Imperium - Adeptus Astartes - Space Wolves,Iron Priest on Thunderwolf [Legends],6,2+,,5,"10""",6+,2,95,1,1,,,model,Imperium - Space Wolves.cat
b3b1-d1df-d9be-d48e,Imperium - Adeptus Astartes - Space Wolves,Wolf Priest,4,3+,,4,"7""",6+,1,70,1,1,,,model,Imperium - Space Wolves.cat
bbdb-49fd-da4d-3d7a,Imperium - Adeptus Astartes - Space Wolves,Wolf Guard Battle Leader,4,3+,,5,"7""",6+,1,65,1,1,,,model,Imperium - Space Wolves.cat
d4ef-1ddc-1ed5-5156,Imperium - Adeptus Astartes - Space Wolves,Wolf Guard Headtakers,4,6+,,1,"10""",8+,0,85,1,3,,,unit,Imperium - Space Wolves.cat
4c72-3f0c-7f94-af96,Imperium - Adeptus Astartes - Space Wolves,Wulfen with Storm Shields,6,4+,,2,"9""",7+,0,100,5,10,,,unit,Imperium - Space Wolves.cat
ee6b-3815-3a1a-6458,Imperium - Adeptus Astartes - Space Wolves,Wolf Scouts,4,3+,,2,"7""",6+,1,105,3,3,,,unit,Imperium - Space Wolves.cat
2ae8-40ec-ba34-dfe5,Imperium - Adeptus Astartes - Ultramarines,Captain Sicarius,4,2+,,5,"6""",6+,1,85,1,1,,,model,Imperium - Ultramarines.cat
b180-3cac-9124-b818,Imperium - Adeptus Astartes - Ultramarines,Chaplain Cassius [Legends],4,3+,,4,"6""",5+,1,80,1,1,,,model,Imperium - Ultramarines.cat
3ef1-1647-cd7b-a40b,Imperium - Adeptus Astartes - Ultramarines,Chief Librarian Tigurius,4,3+,,4,"6""",6+,1,75,1,1,,,model,Imperium - Ultramarines.cat
5380-5757-2c46-31cc,Imperium - Adeptus Astartes - Ultramarines,Marneus Calgar,4,2+,,3,"6""",6+,1,200,3,3,,,unit,Imperium - Ultramarines.cat
4aea-b1cc-6c69-1c44,Imperium - Adeptus Astartes - Ultramarines,Roboute Guilliman,9,2+,,10,"8""",5+,4,340,1,1,,,model,Imperium - Ultramarines.cat
2263-82ee-3db6-8be9,Imperium - Adeptus Astartes - Ultramarines,Sergeant Chronus [Legends],4,2+,,3,"6""",6+,1,75,1,1,,,model,Imperium - Ultramarines.cat
696a-899e-514b-4a04,Imperium - Adeptus Astartes - Ultramarines,Sergeant Telion [Legends],4,4+,,3,"6""",6+,1,70,1,1,,,model,Imperium - Ultramarines.cat
8770-b0eb-f430-1dda,Imperium - Adeptus Astartes - Ultramarines,Tyrannic War Veterans [Legends],4,3+,,2,"6""",6+,1,85,6,6,,,unit,Imperium - Ultramarines.cat
169a-7229-ea50-1c4f,Imperium - Adeptus Astartes - Ultramarines,Uriel Ventris,4,3+,,5,"6""",6+,1,95,1,1,,,model,Imperium - Ultramarines.cat
f4a3-1616-2f8e-59a3,Imperium - Adeptus Astartes - Ultramarines,Ultramarines Honour Guard [Legends],4,2+,,2,"6""",6+,1,155,4,4,,,unit,Imperium - Ultramarines.cat
b07a-c1e9-24e5-09ee,Imperium - Adeptus Astartes - Ultramarines,Lieutenant Titus,4,3+,,5,"6""",6+,1,70,1,1,,,model,Imperium - Ultramarines.cat
a136-76f7-34d1-8035,Imperium - Adeptus Astartes - Ultramarines,Marneus Calgar in Armour of Antilochus,6,2+,,6,"6""",6+,1,140,1,1,,,model,Imperium - Ultramarines.cat
b014-911d-271a-5b8e,Imperium - Adeptus Astartes - Ultramarines,Cato Sicarius,4,2+,,5,"6""",6+,1,95,1,1,,,model,Imperium - Ultramarines.cat
596f-dbdc-41e7-088a,Imperium - Adeptus Astartes - Ultramarines,Captain Titus,4,3+,,6,"6""",6+,1,90,1,1,,,model,Imperium - Ultramarines.cat
b793-b77e-9e49-d397,Imperium - Adeptus Astartes - Ultramarines,Wardens of Ultramar,3,4+,,3,"6""",6+,1,105,6,6,,,unit,Imperium - Ultramarines.cat
63f3-6aeb-c9ed-abfc,Imperium - Adeptus Astartes - White Scars,Kor'sarro Khan,4,3+,,5,"6""",6+,1,60,1,1,,,model,Imperium - White Scars.cat
d72d-b930-9849-924e,Imperium - Adeptus Astartes - White Scars,Suboden Khan,5,3+,,8,"12""",6+,2,115,1,1,,,model,Imperium - White Scars.cat
2e6e-95a1-60ad-7b1c,Xenos - Leagues of Votann,Ûthar the Destined,5,3+,,5,"5""",6+,1,95,1,1,,,model,Leagues of Votann.cat
ba4f-c3f9-6925-af0c,Xenos - Leagues of Votann,Hearthkyn Warriors,5,4+,,1,"5""",7+,2,100,10,10,,,unit,Leagues of Votann.cat
1b00-2abb-718f-def6,Xenos - Leagues of Votann,Kâhl,5,3+,,4,"5""",7+,1,65,1,1,,,model,Leagues of Votann.cat
2cc6-e2bf-635f-1260,Xenos - Leagues of Votann,Einhyr Champion,5,2+,,5,"5""",7+,1,70,1,1,,,model,Leagues of Votann.cat
d3a3-2d20-bd7e-6778,Xenos - Leagues of Votann,Grimnyr,5,4+,,4,"5""",6+,1,65,3,3,,,unit,Leagues of Votann.cat
8f33-5601-3707-78f4,Xenos - Leagues of Votann,Brôkhyr Iron-master,5,4+,,4,"5""",7+,1,75,1,1,,,unit,Leagues of Votann.cat
09d3-6357-7888-00d9,Xenos - Leagues of Votann,Einhyr Hearthguard,5,2+,,2,"5""",7+,1,135,5,10,,,unit,Leagues of Votann.cat
415a-e6f6-d17f-d700,Xenos - Leagues of Votann,Cthonian Beserks,6,5+,,1,"6""",7+,1,100,5,10,,,unit,Leagues of Votann.cat
9086-5272-398b-bbce,Xenos - Leagues of Votann,Hernkyn Pioneers,6,4+,,3,"12""",7+,2,80,3,6,,,unit,Leagues of Votann.cat
9655-8367-7467-9e6e,Xenos - Leagues of Votann,Sagitaur,9,3+,,9,"12""",7+,2,90,1,1,,,model,Leagues of Votann.cat
ea1b-99f6-c398-06b1,Xenos - Leagues of Votann,Brôkhyr Thunderkyn,6,3+,,2,"5""",7+,1,80,3,6,,,unit,Leagues of Votann.cat
a110-e538-4e85-159b,Xenos - Leagues of Votann,Hekaton Land Fortress,12,2+,,16,"10""",7+,5,240,1,1,,,model,Leagues of Votann.cat
5b0b-c18d-1470-44bb,Xenos - Leagues of Votann,Hernkyn Yaegirs,5,5+,,1,"6""",7+,1,90,9,9,,,unit,Leagues of Votann.cat
b7e1-55fd-9aae-b690,Xenos - Leagues of Votann,Buri Aegnirssen,6,3+,,5,"5""",6+,1,95,1,1,,,model,Leagues of Votann.cat
7932-6aac-cd01-3181,Xenos - Leagues of Votann,Memnyr Strategist,5,4+,,4,"5""",7+,1,45,1,1,,,model,Leagues of Votann.cat
e5c2-d1a0-b54d-65df,Xenos - Leagues of Votann,Arkanyst Evaluator,5,3+,,4,"5""",7+,1,65,1,1,,,model,Leagues of Votann.cat
f788-ecf2-9b2e-bc23,Xenos - Leagues of Votann,Kapricus Defenders,7,4+,,7,"12""",7+,2,70,1,2,,,unit,Leagues of Votann.cat
5310-ecc3-fcf4-f337,Xenos - Leagues of Votann,Kapricus Defender,7,4+,,7,"12""",7+,2,70,1,1,,,model,Leagues of Votann.cat
cfbc-9eeb-badb-b28c,Xenos - Leagues of Votann,Kapricus Carrier,7,4+,,7,"12""",7+,2,75,1,1,,,model,Leagues of Votann.cat
1e3f-209d-798f-3a42,Xenos - Leagues of Votann,Ironkin Steeljacks with Heavy Volkanite Disintegrators,6,2+,,3,"5""",7+,1,85,1,1,,,unit,Leagues of Votann.cat
2add-0a08-fbef-8f5e,Xenos - Leagues of Votann,Ironkin Steeljacks with Melee Weapons,6,2+,,3,"5""",7+,1,85,3,6,,,unit,Leagues of Votann.cat
595a-cfac-3b40-710d,Xenos - Leagues of Votann,Cthonian Earthshakers,6,4+,,6,"4""",7+,2,110,2,2,,,unit,Leagues of Votann.cat
0039-5b91-2e96-0e08,Xenos - Leagues of Votann,Living Ancestor [Crucible],5,4+,,4,"5""",6+,1,70,1,1,,,model,Leagues of Votann.cat
05b6-7622-edbe-7a9a,Xenos - Leagues of Votann,Kinhost Commander [Crucible],5,3+,,4,"5""",7+,1,65,1,1,,,model,Leagues of Votann.cat
4eaf-78d5-9195-0e36,Xenos - Leagues of Votann,Steeljack Elder [Crucible],6,2+,,5,"5""",7+,1,80,1,1,,,model,Leagues of Votann.cat
c7ea-1b76-c8c1-4786,Xenos - Leagues of Votann,Berehk Stornbröw,6,5+,,5,"6""",7+,1,95,1,1,,,model,Leagues of Votann.cat
78aa-3f99-5fb7-7f83,Library - Astartes Heresy Legends,Kratos [Legends],12,2+,,18,"10""",6+,6,240,1,1,,,model,Library - Astartes Heresy Legends.cat
d38d-c3a2-f753-efea,Library - Astartes Heresy Legends,Deredeo Dreadnought [Legends],9,2+,,12,"6""",6+,3,160,1,1,,,model,Library - Astartes Heresy Legends.cat
783a-1c02-b377-b169,Library - Astartes Heresy Legends,Relic Contemptor Dreadnought [Legends],9,2+,,10,"6""",6+,3,140,1,1,,,model,Library - Astartes Heresy Legends.cat
14d4-8062-f090-6719,Library - Astartes Heresy Legends,Leviathan Dreadnought [Legends],10,2+,,12,"8""",6+,4,160,1,1,,,model,Library - Astartes Heresy Legends.cat
1f26-fce8-bb2d-2c44,Library - Astartes Heresy Legends,Javelin Attack Speeder [Legends],8,3+,,9,"14""",6+,3,110,1,1,,,model,Library - Astartes Heresy Legends.cat
68be-7090-1fbc-9021,Library - Astartes Heresy Legends,Deathstorm Drop Pod [Legends],7,3+,,8,-,6+,2,95,1,1,,,model,Library - Astartes Heresy Legends.cat
34c8-1025-33f7-baaf,Library - Astartes Heresy Legends,Land Raider Proteus [Legends],12,2+,,16,"12""",6+,5,220,1,1,,,model,Library - Astartes Heresy Legends.cat
3006-ffe-2b0c-6b1b,Library - Astartes Heresy Legends,Land Raider Achilles [Legends],12,2+,,16,"10""",6+,5,230,1,1,,,model,Library - Astartes Heresy Legends.cat
b2f1-197b-fb3b-687f,Library - Astartes Heresy Legends,Sicaran Battle Tank [Legends],11,2+,,14,"10""",6+,4,160,1,1,,,model,Library - Astartes Heresy Legends.cat
ca2a-69ca-dd3c-47,Library - Astartes Heresy Legends,Sicaran Arcus [Legends],11,2+,,14,"10""",6+,4,160,1,1,,,model,Library - Astartes Heresy Legends.cat
e63e-2aa6-f840-b54e,Library - Astartes Heresy Legends,Sicaran Venator [Legends],11,2+,,14,"10""",6+,4,180,1,1,,,model,Library - Astartes Heresy Legends.cat
68aa-28bf-bd73-3355,Library - Astartes Heresy Legends,Sicaran Punisher [Legends],11,2+,,14,"10""",6+,4,160,1,1,,,model,Library - Astartes Heresy Legends.cat
8b64-6aba-150d-27e4,Library - Astartes Heresy Legends,Sicaran Omega [Legends],11,2+,,14,"10""",6+,4,180,1,1,,,model,Library - Astartes Heresy Legends.cat
2aee-e03c-836e-4c6e,Library - Astartes Heresy Legends,Rapier Carrier [Legends],6,2+,,6,"3""",6+,2,90,1,1,,,model,Library - Astartes Heresy Legends.cat
97dc-f0c8-1354-88fb,Library - Astartes Heresy Legends,Whirlwind Scorpius [Legends],10,3+,,11,"10""",6+,3,115,1,1,,,model,Library - Astartes Heresy Legends.cat
128d-5011-8e6-45a6,Library - Astartes Heresy Legends,Vindicator Laser Destroyer [Legends],11,2+,,11,"9""",6+,3,175,1,1,,,model,Library - Astartes Heresy Legends.cat
7fd0-d95d-d076-3472,Library - Astartes Heresy Legends,Dreadnought Drop Pod [Legends],7,3+,,8,-,6+,2,75,1,1,,,model,Library - Astartes Heresy Legends.cat
3d36-e9d7-54c5-deb7,Library - Astartes Heresy Legends,Terrax-pattern Termite [Legends],10,3+,,14,"8""",6+,2,200,1,1,,,model,Library - Astartes Heresy Legends.cat
1aa5-d081-2442-4c37,Library - Astartes Heresy Legends,Xiphon Interceptor [Legends],9,3+,,12,20+,6+,0,115,1,1,,,model,Library - Astartes Heresy Legends.cat
3b7d-b14e-603-e1ad,Library - Astartes Heresy Legends,Storm Eagle Gunship [Legends],10,3+,,18,"20+""",6+,0,250,1,1,,,model,Library - Astartes Heresy Legends.cat
1fc7-7880-e4d4-acbf,Library - Astartes Heresy Legends,Fire Raptor Gunship [Legends],10,3+,,18,"20+""",6+,0,290,1,1,,,model,Library - Astartes Heresy Legends.cat
f60c-1b93-9ee8-59d2,Library - Astartes Heresy Legends,Typhon [Legends],12,2+,,18,"10""",6+,6,320,1,1,,,model,Library - Astartes Heresy Legends.cat
4044-b458-fb4d-d05b,Library - Astartes Heresy Legends,Cerberus [Legends],12,2+,,18,"10""",6+,6,270,1,1,,,model,Library - Astartes Heresy Legends.cat
7b3a-9a63-6200-ec7,Library - Astartes Heresy Legends,Spartan [Legends],12,2+,,18,"10""",6+,6,300,1,1,,,model,Library - Astartes Heresy Legends.cat
585d-722b-4304-2f63,Library - Astartes Heresy Legends,Fellblade [Legends],13,2+,,24,"9""",6+,8,480,1,1,,,model,Library - Astartes Heresy Legends.cat
625b-29e4-7be7-db5a,Library - Astartes Heresy Legends,Falchion [Legends],13,2+,,24,"9""",6+,8,420,1,1,,,model,Library - Astartes Heresy Legends.cat
e337-7f05-f1b3-d64e,Library - Astartes Heresy Legends,Mastodon [Legends],14,2+,,30,"9""",6+,12,540,1,1,,,model,Library - Astartes Heresy Legends.cat
a80f-8343-85f3-716a,Library - Astartes Heresy Legends,Sokar-pattern Stormbird [Legends],13,2+,,40,"20""+",6+,0,900,1,1,,,model,Library - Astartes Heresy Legends.cat
d298-eb55-5779-f90e,Library - Astartes Heresy Legends,Tarantula Sentry Battery [Legends],6,3+,,4,-,6+,1,30,1,1,,,model,Library - Astartes Heresy Legends.cat
7e7a-96f6-cad0-50ec,Library - Astartes Heresy Legends,Decimator [Legends],10,3+,,12,"10""",6+,4,165,1,1,,,model,Library - Astartes Heresy Legends.cat
412c-3499-8275-2637,Library - Astartes Heresy Legends,Greater Blight Drone [Legends],9,3+,,10,"10""",6+,3,150,1,1,,,model,Library - Astartes Heresy Legends.cat
9401-616b-6e9e-10e5,Library - Astartes Heresy Legends,Dreadclaw Drop Pod [Legends],7,3+,,9,"12""",6+,2,115,1,1,,,model,Library - Astartes Heresy Legends.cat
fdad-1104-a934-3812,Library - Astartes Heresy Legends,Blood Slaughterer [Legends],9,3+,,10,"12""",6+,3,160,1,1,,,model,Library - Astartes Heresy Legends.cat
f564-7bc-21a6-7796,Library - Astartes Heresy Legends,Greater Brass Scorpion [Legends],12,3+,,26,"12""",6+,10,500,1,1,,,model,Library - Astartes Heresy Legends.cat
6c76-b4e-4437-27e2,Library - Astartes Heresy Legends,Kytan Ravager [Legends],12,3+,,24,"10""",6+,10,400,1,1,,,model,Library - Astartes Heresy Legends.cat
5bb7-ac8-4448-a4d8,Library - Astartes Heresy Legends,Kharybdis Assault Claw [Legends],11,3+,,20,"12""",6+,4,300,1,1,,,model,Library - Astartes Heresy Legends.cat
6844-986c-b0ea-6dd5,Library - Astartes Heresy Legends,Chaos Thunderhawk [Legends],12,2+,,30,"20""+",6+,0,840,1,1,,,model,Library - Astartes Heresy Legends.cat
8eb5-a990-6eb0-9b41,Library - Titans,Warhound Titan,13,2+,,40,"14""",6+,16,1100,1,1,,,model,Library - Titans.cat
b7e8-f3ae-be53-9ba5,Library - Titans,Reaver Titan,14,2+,,60,"12""",6+,20,2200,1,1,,,model,Library - Titans.cat
8e6f-4e09-12d5-fafd,Library - Titans,Warbringer Nemesis Titan,14,2+,,80,"12""",6+,20,2600,1,1,,,model,Library - Titans.cat
eafa-cd47-1c2f-61ee,Library - Titans,Warlord Titan,16,2+,,100,"10""",6+,30,3500,1,1,,,model,Library - Titans.cat
fa68-fcb9-38c-cd0f,Library - Tyranids,Winged Hive Tyrant,9,2+,,10,"12""",7+,3,170,1,1,,,model,Library - Tyranids.cat
507d-5ea4-6ef1-bf66,Library - Tyranids,Winged Tyranid Prime,5,4+,,6,"12""",7+,1,65,1,1,,,model,Library - Tyranids.cat
bc36-92fe-ecc6-58b3,Library - Tyranids,Deathleaper,6,3+,,7,"8""",7+,1,80,1,1,,,model,Library - Tyranids.cat
9ce8-7a63-15c3-0347,Library - Tyranids,Gargoyles,3,6+,,1,"12""",8+,2,85,10,20,,,unit,Library - Tyranids.cat
c10d-772e-a54f-a2b9,Library - Tyranids,Hyperadapted Raveners,5,4+,,6,"10""",7+,1,165,1,1,,,unit,Library - Tyranids.cat
da44-72c9-7a27-48aa,Library - Tyranids,Lictor,6,4+,,6,"8""",7+,1,60,1,1,,,model,Library - Tyranids.cat
2bbb-d811-15f7-1a81,Library - Tyranids,Mawloc,10,3+,,14,"10""",8+,4,135,1,1,,,model,Library - Tyranids.cat
642f-9302-4fdc-ab68,Library - Tyranids,Neurolictor,5,4+,,7,"8""",7+,1,70,1,1,,,model,Library - Tyranids.cat
d213-efd8-a2b4-42d2,Library - Tyranids,Parasite of Mortrex,5,4+,,5,"12""",8+,1,80,1,1,,,model,Library - Tyranids.cat
3f5-f7d6-1ce8-e6b9,Library - Tyranids,Raveners,5,4+,,3,"10""",8+,1,125,5,5,,,unit,Library - Tyranids.cat
56db-d7c-b349-677f,Library - Tyranids,Trygon,10,3+,,14,"10""",8+,4,140,1,1,,,model,Library - Tyranids.cat
fada-677a-f6a4-cd12,Library - Tyranids,Tyrannocyte,9,3+,,10,"8""",8+,2,105,1,1,,,model,Library - Tyranids.cat
9bd8-ac8c-2d3b-79f6,Library - Tyranids,Von Ryan's Leapers,5,4+,,3,"10""",8+,1,70,3,6,,,unit,Library - Tyranids.cat
527c-d3c6-c620-c7c6,Library - Tyranids,Node Organism [Crucible],5,4+,,6,"6""",7+,1,80,1,1,,,model,Library - Tyranids.cat
6f46-0c77-acd0-3f5d,Library - Tyranids,Prime Organism [Crucible],9,2+,,9,"8""",7+,3,135,1,1,,,model,Library - Tyranids.cat
a89f-8ad1-3d79-174f,Library - Tyranids,Macro Organism [Crucible],10,3+,,14,"8""",8+,4,150,1,1,,,model,Library - Tyranids.cat
ba86-eaad-5396-fc07,Xenos - Necrons,Orikan the Diviner,4,4+,,4,"5""",6+,1,80,1,1,,,model,Necrons.cat
49fd-a80d-8cc0-c76b,Xenos - Necrons,Imotekh the Stormlord,5,2+,,6,"5""",6+,1,100,1,1,,,model,Necrons.cat
43b5-f4f9-f7c6-327a,Xenos - Necrons,Anrakyr the Traveller [Legends],5,2+,,6,"5""",6+,1,95,1,1,,,model,Necrons.cat
b5c3-317e-df69-53bb,Xenos - Necrons,Vargard Obyron [Legends],5,2+,,5,"5""",6+,1,85,1,1,,,model,Necrons.cat
d977-6a26-bc03-4722,Xenos - Necrons,Illuminor Szeras,8,2+,,9,"8""",6+,3,165,1,1,,,model,Necrons.cat
8386-4191-ac3a-aa28,Xenos - Necrons,Nemesor Zahndrekh [Legends],5,2+,,6,"5""",7+,1,85,1,1,,,model,Necrons.cat
c1e6-b88a-2003-174d,Xenos - Necrons,Trazyn the Infinite,5,2+,,6,"5""",6+,1,75,1,1,,,model,Necrons.cat
379b-d6a0-cd05-ef89,Xenos - Necrons,Royal Warden,5,3+,,4,"5""",6+,1,50,1,1,,,model,Necrons.cat
c401-d95f-c5ce-7738,Xenos - Necrons,Skorpekh Lord,7,3+,,7,"8""",6+,2,90,1,1,,,model,Necrons.cat
8725-de36-7ef7-45f6,Xenos - Necrons,Lokhust Lord,6,3+,,6,"8""",6+,2,80,1,1,,,model,Necrons.cat
8005-b0eb-72ab-aed5,Xenos - Necrons,Lord [Legends],5,3+,,4,"5""",6+,1,65,1,1,,,model,Necrons.cat
e667-b37c-61c-4893,Xenos - Necrons,Catacomb Command Barge,8,3+,,9,"10""",6+,3,120,1,1,,,model,Necrons.cat
dbe5-257e-e2bd-1b40,Xenos - Necrons,Overlord,5,2+,,6,"5""",6+,1,85,1,1,,,model,Necrons.cat
852a-ba39-e93f-6b62,Xenos - Necrons,Technomancer,4,4+,,4,"10""",6+,1,80,1,1,,,model,Necrons.cat
aea6-b6a1-a924-d31,Xenos - Necrons,Psychomancer,4,4+,,4,"5""",6+,1,55,1,1,,,model,Necrons.cat
5b7d-54ea-f7a8-9688,Xenos - Necrons,Chronomancer,4,4+,,4,"5""",6+,1,65,1,1,,,model,Necrons.cat
84bc-87b1-1eec-f574,Xenos - Necrons,Plasmancer,4,4+,,4,"5""",6+,1,55,1,1,,,model,Necrons.cat
58e9-5212-f5a6-c12d,Xenos - Necrons,Necron Warriors,4,4+,,1,"5""",7+,2,90,10,20,,,unit,Necrons.cat
f81-b23c-e183-39d7,Xenos - Necrons,Immortals,5,3+,,1,"5""",7+,2,70,5,10,,,unit,Necrons.cat
7c45-2aab-7526-febe,Xenos - Necrons,Canoptek Reanimator,6,3+,,6,"8""",8+,3,75,1,1,,,model,Necrons.cat
d504-e79e-f4d9-90aa,Xenos - Necrons,Hexmark Destroyer,5,3+,,5,"8""",6+,1,75,1,1,,,model,Necrons.cat
c4e3-f6b0-f3aa-9d90,Xenos - Necrons,Lychguard,5,3+,,2,"5""",7+,1,85,5,10,,,unit,Necrons.cat
b7d7-14c9-63c1-ded5,Xenos - Necrons,Deathmarks,5,3+,,1,"5""",7+,1,60,5,10,,,unit,Necrons.cat
c219-a708-f5b0-f0e7,Xenos - Necrons,Flayed Ones,4,4+,,1,"5""",7+,1,60,5,10,,,unit,Necrons.cat
ef7a-c413-c779-2d18,Xenos - Necrons,Cryptothralls,4,3+,,3,"5""",8+,1,60,2,2,,,unit,Necrons.cat
66e-26f2-7c38-e4d8,Xenos - Necrons,Skorpekh Destroyers,6,3+,,3,"8""",7+,2,90,3,6,,,unit,Necrons.cat
14fa-6813-e51b-7942,Xenos - Necrons,Triarch Stalker,8,3+,,12,"8""",7+,4,110,1,1,,,model,Necrons.cat
e09-d7d6-e4e3-42c1,Xenos - Necrons,C'tan Shard of the Deceiver,11,3+,,16,"8""",6+,4,310,1,1,,,model,Necrons.cat
f926-a2fe-3494-24b7,Xenos - Necrons,C'tan Shard of the Nightbringer,11,3+,,16,"10""",6+,4,340,1,1,,,model,Necrons.cat
8065-e9c0-dcb5-be1d,Xenos - Necrons,C'tan Shard of the Void Dragon,11,3+,,16,"10""",6+,4,330,1,1,,,model,Necrons.cat
276e-bc21-e1d0-3c41,Xenos - Necrons,Transcendent C'tan,11,3+,,16,"8""",6+,4,325,1,1,,,model,Necrons.cat
cae9-5277-87f4-54b8,Xenos - Necrons,Canoptek Spyders,7,3+,,6,"5""",8+,2,75,1,2,,,unit,Necrons.cat
7002-4a34-6e5-7a50,Xenos - Necrons,Canoptek Spyder,7,3+,,6,"5""",8+,2,75,1,1,,,model,Necrons.cat
259b-a8e3-928f-1d0c,Xenos - Necrons,Canoptek Scarab Swarms,2,6+,,4,"10""",8+,0,40,3,6,,,unit,Necrons.cat
c6db-9736-4d53-3ef6,Xenos - Necrons,Ophydian Destroyers,5,4+,,3,"10""",7+,2,80,3,6,,,unit,Necrons.cat
77d-d442-a3-422c,Xenos - Necrons,Tomb Blades,5,4+,,2,"12""",7+,2,75,3,6,,,unit,Necrons.cat
6829-6dcb-b342-afe4,Xenos - Necrons,Triarch Praetorians,5,3+,,2,"10""",7+,1,90,5,10,,,unit,Necrons.cat
a022-9bf6-f08b-c416,Xenos - Necrons,Canoptek Wraiths,6,3+,,4,"10""",8+,2,110,3,6,,,unit,Necrons.cat
1ff-6384-ef1a-8297,Xenos - Necrons,Annihilation Barge,8,3+,,9,"10""",7+,3,105,1,1,,,model,Necrons.cat
e046-8220-d8a2-1d19,Xenos - Necrons,Doomsday Ark,9,3+,,14,"10""",7+,5,200,1,1,,,model,Necrons.cat
