faction,unit_name,selection_type,unit_id,source_file,unit_points,models_min,models_max,weapon_id,weapon_name,weapon_type,range_inches,attacks,skill,strength,ap,damage,attacks_average,strength_average,damage_average,attacks_parse_status,strength_parse_status,damage_parse_status,raw_damage_throughput,keywords,hit_modifier,wound_modifier,reroll_hits,reroll_wounds,lethal_hits,sustained_hits,devastating_wounds
Xenos - Leagues of Votann,Kapricus Defenders,unit,f788-ecf2-9b2e-bc23,Leagues of Votann.cat,70,1,2,f788-ecf2-9b2e-bc23:armoured-hull,Armoured hull,melee,,3,4+,6,0,1,3.00,6.00,1.00,ok,ok,ok,3.00,-,,,,,,,
Xenos - Leagues of Votann,Kapricus Defenders,unit,f788-ecf2-9b2e-bc23,Leagues of Votann.cat,70,1,2,f788-ecf2-9b2e-bc23:hylas-rotary-cannon,HYLas rotary cannon,ranged,24,6,4+,6,-1,2,6.00,6.00,2.00,ok,ok,ok,12.00,Sustained Hits 1,,,,,,,
Xenos - Leagues of Votann,Kapricus Defenders,unit,f788-ecf2-9b2e-bc23,Leagues of Votann.cat,70,1,2,f788-ecf2-9b2e-bc23:magna-rail-cannon,Magna-rail cannon ,ranged,24,1,4+,14,-4,D3+3,1.00,14.00,5.00,ok,ok,ok,5.00,"Devastating Wounds, Heavy",,,,,,,
Xenos - Leagues of Votann,Kapricus Defenders,unit,f788-ecf2-9b2e-bc23,Leagues of Votann.cat,70,1,2,f788-ecf2-9b2e-bc23:twin-magna-coil-autocannon,Twin magna-coil autocannon,ranged,24,3,4+,7,-1,2,3.00,7.00,2.00,ok,ok,ok,6.00,Twin-linked,,,,,,,
Xenos - Leagues of Votann,Kinhost Commander [Crucible],model,05b6-7622-edbe-7a9a,Leagues of Votann.cat,65,1,1,05b6-7622-edbe-7a9a:ancestral-ward-stave,Ancestral ward stave,melee,,2,3+,7,-1,D3,2.00,7.00,2.00,ok,ok,ok,4.00,Psychic,,,,,,,
Xenos - Leagues of Votann,Kinhost Commander [Crucible],model,05b6-7622-edbe-7a9a,Leagues of Votann.cat,65,1,1,05b6-7622-edbe-7a9a:autoch-pattern-bolt-pistol,Autoch-pattern bolt pistol,ranged,12,1,2+,4,0,1,1.00,4.00,1.00,ok,ok,ok,1.00,Pistol,,,,,,,
Xenos - Leagues of Votann,Kinhost Commander [Crucible],model,05b6-7622-edbe-7a9a,Leagues of Votann.cat,65,1,1,05b6-7622-edbe-7a9a:autoch-pattern-bolter,Autoch-pattern bolter,ranged,24,2,3+,4,0,1,2.00,4.00,1.00,ok,ok,ok,2.00,Pistol,,,,,,,
Xenos - Leagues of Votann,Kinhost Commander [Crucible],model,05b6-7622-edbe-7a9a,Leagues of Votann.cat,65,1,1,05b6-7622-edbe-7a9a:autoch-pattern-combi-bolter,Autoch-pattern combi-bolter,ranged,24,4,2+,4,0,1,4.00,4.00,1.00,ok,ok,ok,4.00,-,,,,,,,
Xenos - Leagues of Votann,Kinhost Commander [Crucible],model,05b6-7622-edbe-7a9a,Leagues of Votann.cat,65,1,1,05b6-7622-edbe-7a9a:bolt-cannon,Bolt cannon,ranged,36,3,3+,6,-1,2,3.00,6.00,2.00,ok,ok,ok,6.00,Sustained Hits 2,,,,,,,
Xenos - Leagues of Votann,Kinhost Commander [Crucible],model,05b6-7622-edbe-7a9a,Leagues of Votann.cat,65,1,1,05b6-7622-edbe-7a9a:bolt-revolver,Bolt revolver,ranged,12,1,2+,5,0,1,1.00,5.00,1.00,ok,ok,ok,1.00,Pistol,,,,,,,
Xenos - Leagues of Votann,Kinhost Commander [Crucible],model,05b6-7622-edbe-7a9a,Leagues of Votann.cat,65,1,1,05b6-7622-edbe-7a9a:bolt-shotgun,Bolt shotgun,ranged,18,2,3+,5,0,1,2.00,5.00,1.00,ok,ok,ok,2.00,Assault,,,,,,,
Xenos - Leagues of Votann,Kinhost Commander [Crucible],model,05b6-7622-edbe-7a9a,Leagues of Votann.cat,65,1,1,05b6-7622-edbe-7a9a:close-combat-weapon,Close combat weapon,melee,,2,3+,4,0,1,2.00,4.00,1.00,ok,ok,ok,2.00,-,,,,,,,
Xenos - Leagues of Votann,Kinhost Commander [Crucible],model,05b6-7622-edbe-7a9a,Leagues of Votann.cat,65,1,1,05b6-7622-edbe-7a9a:concussion-gauntlet,Concussion gauntlet,melee,,3,3+,8,-2,2,3.00,8.00,2.00,ok,ok,ok,6.00,Lethal Hits,,,,,,,
Xenos - Leagues of Votann,Kinhost Commander [Crucible],model,05b6-7622-edbe-7a9a,Leagues of Votann.cat,65,1,1,05b6-7622-edbe-7a9a:concussion-maul,Concussion maul,melee,,3,3+,5,-2,3,3.00,5.00,3.00,ok,ok,ok,9.00,"Anti-Monster 3+, Anti-Vehicle 3+",,,,,,,
Xenos - Leagues of Votann,Kinhost Commander [Crucible],model,05b6-7622-edbe-7a9a,Leagues of Votann.cat,65,1,1,05b6-7622-edbe-7a9a:darkstar-axe,Darkstar axe,melee,,6,2+,6,-3,2,6.00,6.00,2.00,ok,ok,ok,12.00,-,,,,,,,
Xenos - Leagues of Votann,Kinhost Commander [Crucible],model,05b6-7622-edbe-7a9a,Leagues of Votann.cat,65,1,1,05b6-7622-edbe-7a9a:etacarn-plasma-gun,EtaCarn plasma gun,ranged,24,1,2+,7,-3,2,1.00,7.00,2.00,ok,ok,ok,2.00,Rapid Fire 1,,,,,,,
Xenos - Leagues of Votann,Kinhost Commander [Crucible],model,05b6-7622-edbe-7a9a,Leagues of Votann.cat,65,1,1,05b6-7622-edbe-7a9a:exo-armour-grenade-launcher,Exo-armour grenade launcher,ranged,24,D3,2+,3,0,1,2.00,3.00,1.00,ok,ok,ok,2.00,Blast,,,,,,,
Xenos - Leagues of Votann,Kinhost Commander [Crucible],model,05b6-7622-edbe-7a9a,Leagues of Votann.cat,65,1,1,05b6-7622-edbe-7a9a:forgewrought-plasma-axe,Forgewrought plasma axe,melee,,4,2+,6,-3,2,4.00,6.00,2.00,ok,ok,ok,8.00,-,,,,,,,
Xenos - Leagues of Votann,Kinhost Commander [Crucible],model,05b6-7622-edbe-7a9a,Leagues of Votann.cat,65,1,1,05b6-7622-edbe-7a9a:graviton-blast-cannon,Graviton blast cannon,ranged,24,3,3+,5,-2,3,3.00,5.00,3.00,ok,ok,ok,9.00,"Anti-Monster 3+, Anti-Vehicle 3+",,,,,,,
Xenos - Leagues of Votann,Kinhost Commander [Crucible],model,05b6-7622-edbe-7a9a,Leagues of Votann.cat,65,1,1,05b6-7622-edbe-7a9a:graviton-hammer,Graviton hammer,melee,,3,3+,9,-1,3,3.00,9.00,3.00,ok,ok,ok,9.00,"Anti-Monster 3+, Anti-Vehicle 3+",,,,,,,
Xenos - Leagues of Votann,Kinhost Commander [Crucible],model,05b6-7622-edbe-7a9a,Leagues of Votann.cat,65,1,1,05b6-7622-edbe-7a9a:graviton-rifle,Graviton rifle,ranged,18,3,3+,5,-1,3,3.00,5.00,3.00,ok,ok,ok,9.00,"Anti-Monster 3+, Anti-Vehicle 3+",,,,,,,
Xenos - Leagues of Votann,Kinhost Commander [Crucible],model,05b6-7622-edbe-7a9a,Leagues of Votann.cat,65,1,1,05b6-7622-edbe-7a9a:heavy-plasma-axe,Heavy plasma axe,melee,,3,3+,7,-2,3,3.00,7.00,3.00,ok,ok,ok,9.00,-,,,,,,,
Xenos - Leagues of Votann,Kinhost Commander [Crucible],model,05b6-7622-edbe-7a9a,Leagues of Votann.cat,65,1,1,05b6-7622-edbe-7a9a:heavy-volkanite-disintegrator,Heavy volkanite disintegrator,ranged,24,6,3+,6,-1,1,6.00,6.00,1.00,ok,ok,ok,6.00,Devastating Wounds,,,,,,,
Xenos - Leagues of Votann,Kinhost Commander [Crucible],model,05b6-7622-edbe-7a9a,Leagues of Votann.cat,65,1,1,05b6-7622-edbe-7a9a:ion-blaster,Ion blaster,ranged,18,1,2+,5,-2,1,1.00,5.00,1.00,ok,ok,ok,1.00,-,,,,,,,
Xenos - Leagues of Votann,Kinhost Commander [Crucible],model,05b6-7622-edbe-7a9a,Leagues of Votann.cat,65,1,1,05b6-7622-edbe-7a9a:magna-coil-autocannon,Magna-coil autocannon,ranged,24,3,4+,7,-1,2,3.00,7.00,2.00,ok,ok,ok,6.00,-,,,,,,,
Xenos - Leagues of Votann,Kinhost Commander [Crucible],model,05b6-7622-edbe-7a9a,Leagues of Votann.cat,65,1,1,05b6-7622-edbe-7a9a:mass-gauntlet,Mass gauntlet,melee,,3,3+,8,-3,3,3.00,8.00,3.00,ok,ok,ok,9.00,-,,,,,,,
Xenos - Leagues of Votann,Kinhost Commander [Crucible],model,05b6-7622-edbe-7a9a,Leagues of Votann.cat,65,1,1,05b6-7622-edbe-7a9a:mass-hammer,Mass hammer,melee,,3,3+,12,-3,D6+1,3.00,12.00,4.50,ok,ok,ok,13.50,-,,,,,,,
Xenos - Leagues of Votann,Kinhost Commander [Crucible],model,05b6-7622-edbe-7a9a,Leagues of Votann.cat,65,1,1,05b6-7622-edbe-7a9a:plasma-blade-gauntlet,Plasma blade gauntlet,melee,,3,2+,6,-2,1,3.00,6.00,1.00,ok,ok,ok,3.00,-,,,,,,,
Xenos - Leagues of Votann,Kinhost Commander [Crucible],model,05b6-7622-edbe-7a9a,Leagues of Votann.cat,65,1,1,05b6-7622-edbe-7a9a:plasma-knife,Plasma knife,melee,,3,2+,4,-2,1,3.00,4.00,1.00,ok,ok,ok,3.00,-,,,,,,,
Xenos - Leagues of Votann,Kinhost Commander [Crucible],model,05b6-7622-edbe-7a9a,Leagues of Votann.cat,65,1,1,05b6-7622-edbe-7a9a:plasma-sword,Plasma sword,melee,,6,3+,6,-2,1,6.00,6.00,1.00,ok,ok,ok,6.00,Sustained Hits 1,,,,,,,
Xenos - Leagues of Votann,Kinhost Commander [Crucible],model,05b6-7622-edbe-7a9a,Leagues of Votann.cat,65,1,1,05b6-7622-edbe-7a9a:sp-conversion-beamer,SP conversion beamer,ranged,24,2,3+,7,-2,3,2.00,7.00,3.00,ok,ok,ok,6.00,"Conversion, Lethal Hits",,,,,,,
Xenos - Leagues of Votann,Kinhost Commander [Crucible],model,05b6-7622-edbe-7a9a,Leagues of Votann.cat,65,1,1,05b6-7622-edbe-7a9a:theyn's-melee-weapon,Theyn's melee weapon,melee,,3,3+,5,-2,1,3.00,5.00,1.00,ok,ok,ok,3.00,-,,,,,,,
Xenos - Leagues of Votann,Kinhost Commander [Crucible],model,05b6-7622-edbe-7a9a,Leagues of Votann.cat,65,1,1,05b6-7622-edbe-7a9a:theyn's-pistol,Theyn's pistol,ranged,12,1,2+,8,-2,1,1.00,8.00,1.00,ok,ok,ok,1.00,Pistol,,,,,,,
Xenos - Leagues of Votann,Kinhost Commander [Crucible],model,05b6-7622-edbe-7a9a,Leagues of Votann.cat,65,1,1,05b6-7622-edbe-7a9a:volkanite-disintegrator,Volkanite disintegrator,ranged,24,3,2+,5,0,1,3.00,5.00,1.00,ok,ok,ok,3.00,Devastating Wounds,,,,,,,
Xenos - Leagues of Votann,Kinhost Commander [Crucible],model,05b6-7622-edbe-7a9a,Leagues of Votann.cat,65,1,1,05b6-7622-edbe-7a9a:➤-ancestral-wrath---focused-witchfire,➤ Ancestral Wrath - focused witchfire,ranged,24,6,3+,6,-2,D3,6.00,6.00,2.00,ok,ok,ok,12.00,"Hazardous, Psychic",,,,,,,
Xenos - Leagues of Votann,Kinhost Commander [Crucible],model,05b6-7622-edbe-7a9a,Leagues of Votann.cat,65,1,1,05b6-7622-edbe-7a9a:➤-ancestral-wrath---witchfire,➤ Ancestral Wrath - witchfire,ranged,24,3,3+,6,-2,D3,3.00,6.00,2.00,ok,ok,ok,6.00,Psychic,,,,,,,
Xenos - Leagues of Votann,Kâhl,model,1b00-2abb-718f-def6,Leagues of Votann.cat,65,1,1,1b00-2abb-718f-def6:autoch-pattern-combi-bolter,Autoch-pattern combi-bolter,ranged,24,4,2+,4,0,1,4.00,4.00,1.00,ok,ok,ok,4.00,-,,,,,,,
Xenos - Leagues of Votann,Kâhl,model,1b00-2abb-718f-def6,Leagues of Votann.cat,65,1,1,1b00-2abb-718f-def6:forgewrought-plasma-axe,Forgewrought plasma axe,melee,,4,2+,5,-2,2,4.00,5.00,2.00,ok,ok,ok,8.00,-,,,,,,,
Xenos - Leagues of Votann,Kâhl,model,1b00-2abb-718f-def6,Leagues of Votann.cat,65,1,1,1b00-2abb-718f-def6:mass-gauntlet,Mass gauntlet,melee,,3,3+,8,-3,3,3.00,8.00,3.00,ok,ok,ok,9.00,-,,,,,,,
Xenos - Leagues of Votann,Kâhl,model,1b00-2abb-718f-def6,Leagues of Votann.cat,65,1,1,1b00-2abb-718f-def6:volkanite-disintegrator,Volkanite disintegrator,ranged,24,3,2+,5,0,1,3.00,5.00,1.00,ok,ok,ok,3.00,Devastating Wounds,,,,,,,
Xenos - Leagues of Votann,Living Ancestor [Crucible],model,0039-5b91-2e96-0e08,Leagues of Votann.cat,70,1,1,0039-5b91-2e96-0e08:ancestral-ward-stave,Ancestral ward stave,melee,,2,3+,7,-1,D3,2.00,7.00,2.00,ok,ok,ok,4.00,Psychic,,,,,,,
Xenos - Leagues of Votann,Living Ancestor [Crucible],model,0039-5b91-2e96-0e08,Leagues of Votann.cat,70,1,1,0039-5b91-2e96-0e08:autoch-pattern-bolt-pistol,Autoch-pattern bolt pistol,ranged,12,1,2+,4,0,1,1.00,4.00,1.00,ok,ok,ok,1.00,Pistol,,,,,,,
Xenos - Leagues of Votann,Living Ancestor [Crucible],model,0039-5b91-2e96-0e08,Leagues of Votann.cat,70,1,1,0039-5b91-2e96-0e08:autoch-pattern-bolter,Autoch-pattern bolter,ranged,24,2,3+,4,0,1,2.00,4.00,1.00,ok,ok,ok,2.00,Pistol,,,,,,,
Xenos - Leagues of Votann,Living Ancestor [Crucible],model,0039-5b91-2e96-0e08,Leagues of Votann.cat,70,1,1,0039-5b91-2e96-0e08:autoch-pattern-combi-bolter,Autoch-pattern combi-bolter,ranged,24,4,2+,4,0,1,4.00,4.00,1.00,ok,ok,ok,4.00,-,,,,,,,
Xenos - Leagues of Votann,Living Ancestor [Crucible],model,0039-5b91-2e96-0e08,Leagues of Votann.cat,70,1,1,0039-5b91-2e96-0e08:bolt-cannon,Bolt cannon,ranged,36,3,3+,6,-1,2,3.00,6.00,2.00,ok,ok,ok,6.00,Sustained Hits 2,,,,,,,
Xenos - Leagues of Votann,Living Ancestor [Crucible],model,0039-5b91-2e96-0e08,Leagues of Votann.cat,70,1,1,0039-5b91-2e96-0e08:bolt-revolver,Bolt revolver,ranged,12,1,2+,5,0,1,1.00,5.00,1.00,ok,ok,ok,1.00,Pistol,,,,,,,
Xenos - Leagues of Votann,Living Ancestor [Crucible],model,0039-5b91-2e96-0e08,Leagues of Votann.cat,70,1,1,0039-5b91-2e96-0e08:bolt-shotgun,Bolt shotgun,ranged,18,2,3+,5,0,1,2.00,5.00,1.00,ok,ok,ok,2.00,Assault,,,,,,,
Xenos - Leagues of Votann,Living Ancestor [Crucible],model,0039-5b91-2e96-0e08,Leagues of Votann.cat,70,1,1,0039-5b91-2e96-0e08:close-combat-weapon,Close combat weapon,melee,,2,3+,4,0,1,2.00,4.00,1.00,ok,ok,ok,2.00,-,,,,,,,
Xenos - Leagues of Votann,Living Ancestor [Crucible],model,0039-5b91-2e96-0e08,Leagues of Votann.cat,70,1,1,0039-5b91-2e96-0e08:concussion-gauntlet,Concussion gauntlet,melee,,3,3+,8,-2,2,3.00,8.00,2.00,ok,ok,ok,6.00,Lethal Hits,,,,,,,
Xenos - Leagues of Votann,Living Ancestor [Crucible],model,0039-5b91-2e96-0e08,Leagues of Votann.cat,70,1,1,0039-5b91-2e96-0e08:concussion-maul,Concussion maul,melee,,3,3+,5,-2,3,3.00,5.00,3.00,ok,ok,ok,9.00,"Anti-Monster 3+, Anti-Vehicle 3+",,,,,,,
Xenos - Leagues of Votann,Living Ancestor [Crucible],model,0039-5b91-2e96-0e08,Leagues of Votann.cat,70,1,1,0039-5b91-2e96-0e08:darkstar-axe,Darkstar axe,melee,,6,2+,6,-3,2,6.00,6.00,2.00,ok,ok,ok,12.00,-,,,,,,,
Xenos - Leagues of Votann,Living Ancestor [Crucible],model,0039-5b91-2e96-0e08,Leagues of Votann.cat,70,1,1,0039-5b91-2e96-0e08:etacarn-plasma-gun,EtaCarn plasma gun,ranged,24,1,2+,7,-3,2,1.00,7.00,2.00,ok,ok,ok,2.00,Rapid Fire 1,,,,,,,
Xenos - Leagues of Votann,Living Ancestor [Crucible],model,0039-5b91-2e96-0e08,Leagues of Votann.cat,70,1,1,0039-5b91-2e96-0e08:exo-armour-grenade-launcher,Exo-armour grenade launcher,ranged,24,D3,2+,3,0,1,2.00,3.00,1.00,ok,ok,ok,2.00,Blast,,,,,,,
Xenos - Leagues of Votann,Living Ancestor [Crucible],model,0039-5b91-2e96-0e08,Leagues of Votann.cat,70,1,1,0039-5b91-2e96-0e08:forgewrought-plasma-axe,Forgewrought plasma axe,melee,,4,2+,6,-3,2,4.00,6.00,2.00,ok,ok,ok,8.00,-,,,,,,,
Xenos - Leagues of Votann,Living Ancestor [Crucible],model,0039-5b91-2e96-0e08,Leagues of Votann.cat,70,1,1,0039-5b91-2e96-0e08:graviton-blast-cannon,Graviton blast cannon,ranged,24,3,3+,5,-2,3,3.00,5.00,3.00,ok,ok,ok,9.00,"Anti-Monster 3+, Anti-Vehicle 3+",,,,,,,
Xenos - Leagues of Votann,Living Ancestor [Crucible],model,0039-5b91-2e96-0e08,Leagues of Votann.cat,70,1,1,0039-5b91-2e96-0e08:graviton-hammer,Graviton hammer,melee,,3,3+,9,-1,3,3.00,9.00,3.00,ok,ok,ok,9.00,"Anti-Monster 3+, Anti-Vehicle 3+",,,,,,,
Xenos - Leagues of Votann,Living Ancestor [Crucible],model,0039-5b91-2e96-0e08,Leagues of Votann.cat,70,1,1,0039-5b91-2e96-0e08:graviton-rifle,Graviton rifle,ranged,18,3,3+,5,-1,3,3.00,5.00,3.00,ok,ok,ok,9.00,"Anti-Monster 3+, Anti-Vehicle 3+",,,,,,,
Xenos - Leagues of Votann,Living Ancestor [Crucible],model,0039-5b91-2e96-0e08,Leagues of Votann.cat,70,1,1,0039-5b91-2e96-0e08:heavy-plasma-axe,Heavy plasma axe,melee,,3,3+,7,-2,3,3.00,7.00,3.00,ok,ok,ok,9.00,-,,,,,,,
Xenos - Leagues of Votann,Living Ancestor [Crucible],model,0039-5b91-2e96-0e08,Leagues of Votann.cat,70,1,1,0039-5b91-2e96-0e08:heavy-volkanite-disintegrator,Heavy volkanite disintegrator,ranged,24,6,3+,6,-1,1,6.00,6.00,1.00,ok,ok,ok,6.00,Devastating Wounds,,,,,,,
Xenos - Leagues of Votann,Living Ancestor [Crucible],model,0039-5b91-2e96-0e08,Leagues of Votann.cat,70,1,1,0039-5b91-2e96-0e08:ion-blaster,Ion blaster,ranged,18,1,2+,5,-2,1,1.00,5.00,1.00,ok,ok,ok,1.00,-,,,,,,,
Xenos - Leagues of Votann,Living Ancestor [Crucible],model,0039-5b91-2e96-0e08,Leagues of Votann.cat,70,1,1,0039-5b91-2e96-0e08:magna-coil-autocannon,Magna-coil autocannon,ranged,24,3,4+,7,-1,2,3.00,7.00,2.00,ok,ok,ok,6.00,-,,,,,,,
Xenos - Leagues of Votann,Living Ancestor [Crucible],model,0039-5b91-2e96-0e08,Leagues of Votann.cat,70,1,1,0039-5b91-2e96-0e08:mass-gauntlet,Mass gauntlet,melee,,3,3+,8,-3,3,3.00,8.00,3.00,ok,ok,ok,9.00,-,,,,,,,
Xenos - Leagues of Votann,Living Ancestor [Crucible],model,0039-5b91-2e96-0e08,Leagues of Votann.cat,70,1,1,0039-5b91-2e96-0e08:mass-hammer,Mass hammer,melee,,3,3+,12,-3,D6+1,3.00,12.00,4.50,ok,ok,ok,13.50,-,,,,,,,
Xenos - Leagues of Votann,Living Ancestor [Crucible],model,0039-5b91-2e96-0e08,Leagues of Votann.cat,70,1,1,0039-5b91-2e96-0e08:plasma-blade-gauntlet,Plasma blade gauntlet,melee,,3,2+,6,-2,1,3.00,6.00,1.00,ok,ok,ok,3.00,-,,,,,,,
Xenos - Leagues of Votann,Living Ancestor [Crucible],model,0039-5b91-2e96-0e08,Leagues of Votann.cat,70,1,1,0039-5b91-2e96-0e08:plasma-knife,Plasma knife,melee,,3,2+,4,-2,1,3.00,4.00,1.00,ok,ok,ok,3.00,-,,,,,,,
Xenos - Leagues of Votann,Living Ancestor [Crucible],model,0039-5b91-2e96-0e08,Leagues of Votann.cat,70,1,1,0039-5b91-2e96-0e08:plasma-sword,Plasma sword,melee,,6,3+,6,-2,1,6.00,6.00,1.00,ok,ok,ok,6.00,Sustained Hits 1,,,,,,,
Xenos - Leagues of Votann,Living Ancestor [Crucible],model,0039-5b91-2e96-0e08,Leagues of Votann.cat,70,1,1,0039-5b91-2e96-0e08:sp-conversion-beamer,SP conversion beamer,ranged,24,2,3+,7,-2,3,2.00,7.00,3.00,ok,ok,ok,6.00,"Conversion, Lethal Hits",,,,,,,
Xenos - Leagues of Votann,Living Ancestor [Crucible],model,0039-5b91-2e96-0e08,Leagues of Votann.cat,70,1,1,0039-5b91-2e96-0e08:theyn's-melee-weapon,Theyn's melee weapon,melee,,3,3+,5,-2,1,3.00,5.00,1.00,ok,ok,ok,3.00,-,,,,,,,
Xenos - Leagues of Votann,Living Ancestor [Crucible],model,0039-5b91-2e96-0e08,Leagues of Votann.cat,70,1,1,0039-5b91-2e96-0e08:theyn's-pistol,Theyn's pistol,ranged,12,1,2+,8,-2,1,1.00,8.00,1.00,ok,ok,ok,1.00,Pistol,,,,,,,
Xenos - Leagues of Votann,Living Ancestor [Crucible],model,0039-5b91-2e96-0e08,Leagues of Votann.cat,70,1,1,0039-5b91-2e96-0e08:volkanite-disintegrator,Volkanite disintegrator,ranged,24,3,2+,5,0,1,3.00,5.00,1.00,ok,ok,ok,3.00,Devastating Wounds,,,,,,,
Xenos - Leagues of Votann,Living Ancestor [Crucible],model,0039-5b91-2e96-0e08,Leagues of Votann.cat,70,1,1,0039-5b91-2e96-0e08:➤-ancestral-wrath---focused-witchfire,➤ Ancestral Wrath - focused witchfire,ranged,24,6,3+,6,-2,D3,6.00,6.00,2.00,ok,ok,ok,12.00,"Hazardous, Psychic",,,,,,,
Xenos - Leagues of Votann,Living Ancestor [Crucible],model,0039-5b91-2e96-0e08,Leagues of Votann.cat,70,1,1,0039-5b91-2e96-0e08:➤-ancestral-wrath---witchfire,➤ Ancestral Wrath - witchfire,ranged,24,3,3+,6,-2,D3,3.00,6.00,2.00,ok,ok,ok,6.00,Psychic,,,,,,,
Xenos - Leagues of Votann,Memnyr Strategist,model,7932-6aac-cd01-3181,Leagues of Votann.cat,45,1,1,7932-6aac-cd01-3181:autoch-pattern-bolt-pistol,Autoch-pattern bolt pistol,ranged,12,1,4+,4,0,1,1.00,4.00,1.00,ok,ok,ok,1.00,Pistol,,,,,,,
Xenos - Leagues of Votann,Memnyr Strategist,model,7932-6aac-cd01-3181,Leagues of Votann.cat,45,1,1,7932-6aac-cd01-3181:close-combat-weapon,Close combat weapon,melee,,1,4+,3,0,1,1.00,3.00,1.00,ok,ok,ok,1.00,-,,,,,,,
Xenos - Leagues of Votann,Sagitaur,model,9655-8367-7467-9e6e,Leagues of Votann.cat,90,1,1,9655-8367-7467-9e6e:armoured-wheels,Armoured wheels,melee,,3,4+,6,0,1,3.00,6.00,1.00,ok,ok,ok,3.00,-,,,,,,,
Xenos - Leagues of Votann,Sagitaur,model,9655-8367-7467-9e6e,Leagues of Votann.cat,90,1,1,9655-8367-7467-9e6e:hylas-beam-cannon,HYLas beam cannon,ranged,24,2,4+,12,-3,D6+1,2.00,12.00,4.50,ok,ok,ok,9.00,-,,,,,,,
Xenos - Leagues of Votann,Sagitaur,model,9655-8367-7467-9e6e,Leagues of Votann.cat,90,1,1,9655-8367-7467-9e6e:matr-autocannon,MATR autocannon,ranged,24,6,4+,7,-1,2,6.00,7.00,2.00,ok,ok,ok,12.00,"Assault, Sustained Hits 1",,,,,,,
Xenos - Leagues of Votann,Sagitaur,model,9655-8367-7467-9e6e,Leagues of Votann.cat,90,1,1,9655-8367-7467-9e6e:sagitaur-missile-launcher,Sagitaur missile launcher,ranged,36,2,4+,10,-3,3,2.00,10.00,3.00,ok,ok,ok,6.00,-,,,,,,,
Xenos - Leagues of Votann,Sagitaur,model,9655-8367-7467-9e6e,Leagues of Votann.cat,90,1,1,9655-8367-7467-9e6e:twin-bolt-cannon,Twin bolt cannon,ranged,36,3,4+,6,-1,2,3.00,6.00,2.00,ok,ok,ok,6.00,"Sustained Hits 2, Twin-linked",,,,,,,
Xenos - Leagues of Votann,Steeljack Elder [Crucible],model,4eaf-78d5-9195-0e36,Leagues of Votann.cat,80,1,1,4eaf-78d5-9195-0e36:ancestral-ward-stave,Ancestral ward stave,melee,,2,3+,7,-1,D3,2.00,7.00,2.00,ok,ok,ok,4.00,Psychic,,,,,,,
Xenos - Leagues of Votann,Steeljack Elder [Crucible],model,4eaf-78d5-9195-0e36,Leagues of Votann.cat,80,1,1,4eaf-78d5-9195-0e36:autoch-pattern-bolt-pistol,Autoch-pattern bolt pistol,ranged,12,1,2+,4,0,1,1.00,4.00,1.00,ok,ok,ok,1.00,Pistol,,,,,,,
Xenos - Leagues of Votann,Steeljack Elder [Crucible],model,4eaf-78d5-9195-0e36,Leagues of Votann.cat,80,1,1,4eaf-78d5-9195-0e36:autoch-pattern-bolter,Autoch-pattern bolter,ranged,24,2,3+,4,0,1,2.00,4.00,1.00,ok,ok,ok,2.00,Pistol,,,,,,,
Xenos - Leagues of Votann,Steeljack Elder [Crucible],model,4eaf-78d5-9195-0e36,Leagues of Votann.cat,80,1,1,4eaf-78d5-9195-0e36:autoch-pattern-combi-bolter,Autoch-pattern combi-bolter,ranged,24,4,2+,4,0,1,4.00,4.00,1.00,ok,ok,ok,4.00,-,,,,,,,
Xenos - Leagues of Votann,Steeljack Elder [Crucible],model,4eaf-78d5-9195-0e36,Leagues of Votann.cat,80,1,1,4eaf-78d5-9195-0e36:bolt-cannon,Bolt cannon,ranged,36,3,3+,6,-1,2,3.00,6.00,2.00,ok,ok,ok,6.00,Sustained Hits 2,,,,,,,
Xenos - Leagues of Votann,Steeljack Elder [Crucible],model,4eaf-78d5-9195-0e36,Leagues of Votann.cat,80,1,1,4eaf-78d5-9195-0e36:bolt-revolver,Bolt revolver,ranged,12,1,2+,5,0,1,1.00,5.00,1.00,ok,ok,ok,1.00,Pistol,,,,,,,
Xenos - Leagues of Votann,Steeljack Elder [Crucible],model,4eaf-78d5-9195-0e36,Leagues of Votann.cat,80,1,1,4eaf-78d5-9195-0e36:bolt-shotgun,Bolt shotgun,ranged,18,2,3+,5,0,1,2.00,5.00,1.00,ok,ok,ok,2.00,Assault,,,,,,,
Xenos - Leagues of Votann,Steeljack Elder [Crucible],model,4eaf-78d5-9195-0e36,Leagues of Votann.cat,80,1,1,4eaf-78d5-9195-0e36:close-combat-weapon,Close combat weapon,melee,,2,3+,4,0,1,2.00,4.00,1.00,ok,ok,ok,2.00,-,,,,,,,
Xenos - Leagues of Votann,Steeljack Elder [Crucible],model,4eaf-78d5-9195-0e36,Leagues of Votann.cat,80,1,1,4eaf-78d5-9195-0e36:concussion-gauntlet,Concussion gauntlet,melee,,3,3+,8,-2,2,3.00,8.00,2.00,ok,ok,ok,6.00,Lethal Hits,,,,,,,
Xenos - Leagues of Votann,Steeljack Elder [Crucible],model,4eaf-78d5-9195-0e36,Leagues of Votann.cat,80,1,1,4eaf-78d5-9195-0e36:concussion-maul,Concussion maul,melee,,3,3+,5,-2,3,3.00,5.00,3.00,ok,ok,ok,9.00,"Anti-Monster 3+, Anti-Vehicle 3+",,,,,,,
