weapon_id,unit_id,name,weapon_type,attacks,skill,strength,ap,damage,keywords,range_inches,hit_modifier,wound_modifier,reroll_hits,reroll_wounds,lethal_hits,sustained_hits,devastating_wounds,source_file
6a7a-9078-8af1-c02e:tarantula-air-defence-missiles,6a7a-9078-8af1-c02e,Tarantula Air Defence Missiles,ranged,D6,4+,7,-1,1,"Anti-Fly 2+, Blast",48,,,,,,,,Imperium - Space Marines.cat
6a7a-9078-8af1-c02e:armoured-hull,6a7a-9078-8af1-c02e,Armoured Hull,melee,1,4+,4,0,1,-,,,,,,,,,Imperium - Space Marines.cat
cdd9-efda-95-e7b2:➤-plasma-pistol---supercharge,cdd9-efda-95-e7b2,➤ Plasma pistol - supercharge,ranged,1,3+,8,-3,2,"Hazardous, Pistol",12,,,,,,,,Imperium - Space Marines.cat
cdd9-efda-95-e7b2:➤-plasma-pistol---standard,cdd9-efda-95-e7b2,➤ Plasma pistol - standard,ranged,1,3+,7,-2,1,Pistol,12,,,,,,,,Imperium - Space Marines.cat
cdd9-efda-95-e7b2:astartes-chainsword,cdd9-efda-95-e7b2,Astartes Chainsword,melee,4,3+,4,-1,1,-,,,,,,,,,Imperium - Space Marines.cat
cdd9-efda-95-e7b2:heavy-bolt-pistol,cdd9-efda-95-e7b2,Heavy Bolt Pistol,ranged,1,3+,4,-1,1,Pistol,18,,,,,,,,Imperium - Space Marines.cat
cdd9-efda-95-e7b2:power-fist,cdd9-efda-95-e7b2,Power fist,melee,3,3+,8,-2,2,-,,,,,,,,,Imperium - Space Marines.cat
cdd9-efda-95-e7b2:power-weapon,cdd9-efda-95-e7b2,Power weapon,melee,4,3+,5,-2,1,-,,,,,,,,,Imperium - Space Marines.cat
cdd9-efda-95-e7b2:hand-flamer,cdd9-efda-95-e7b2,Hand flamer,ranged,D6,N/A,3,0,1,"Ignores Cover, Pistol, Torrent",12,,,,,,,,Imperium - Space Marines.cat
2f2e-d99b-b235-163a:close-combat-weapon,2f2e-d99b-b235-163a,Close combat weapon,melee,5,3+,4,0,1,-,,,,,,,,,Imperium - Space Marines.cat
2f2e-d99b-b235-163a:bolt-pistol,2f2e-d99b-b235-163a,Bolt pistol,ranged,1,3+,4,0,1,Pistol,12,,,,,,,,Imperium - Space Marines.cat
2f2e-d99b-b235-163a:master-crafted-heavy-bolter,2f2e-d99b-b235-163a,Master-crafted Heavy Bolter,ranged,3,3+,5,-1,3,"Heavy, Sustained Hits 2",36,,,,,,,,Imperium - Space Marines.cat
2f2e-d99b-b235-163a:master-crafted-bolt-rifle,2f2e-d99b-b235-163a,Master-crafted Bolt Rifle,ranged,2,2+,4,-1,2,"Devastating Wounds, Rapid Fire 1",24,,,,,,,,Imperium - Space Marines.cat
2f2e-d99b-b235-163a:master-crafted-power-weapon,2f2e-d99b-b235-163a,Master-crafted Power Weapon,melee,6,2+,5,-2,2,Precision,,,,,,,,,Imperium - Space Marines.cat
2f2e-d99b-b235-163a:bolt-rifle,2f2e-d99b-b235-163a,Bolt Rifle,ranged,2,3+,4,-1,1,-,24,,,,,,,,Imperium - Space Marines.cat
dc83-f2ef-802a-5662:heavy-bolt-pistol,dc83-f2ef-802a-5662,Heavy Bolt Pistol,ranged,1,2+,4,-1,1,Pistol,18,,,,,,,,Imperium - Space Marines.cat
dc83-f2ef-802a-5662:relic-thunder-hammer,dc83-f2ef-802a-5662,Relic Thunder Hammer,melee,5,2+,8,-2,3,Devastating Wounds,,,,,,,,,Imperium - Space Marines.cat
74ba-6762-ef01-32d6:twin-bolt-rifle,74ba-6762-ef01-32d6,Twin bolt rifle,ranged,2,3+,4,-1,1,Twin-linked,24,,,,,,,,Imperium - Space Marines.cat
74ba-6762-ef01-32d6:master-crafted-power-weapon,74ba-6762-ef01-32d6,Master-crafted power weapon,melee,6,2+,5,-2,2,-,,,,,,,,,Imperium - Space Marines.cat
74ba-6762-ef01-32d6:servo-arm,74ba-6762-ef01-32d6,Servo-arm,melee,1,3+,8,-2,3,Extra Attacks,,,,,,,,,Imperium - Space Marines.cat
74ba-6762-ef01-32d6:power-fist,74ba-6762-ef01-32d6,Power fist,melee,5,2+,8,-2,2,-,,,,,,,,,Imperium - Space Marines.cat
74ba-6762-ef01-32d6:omnissian-power-axe,74ba-6762-ef01-32d6,Omnissian power axe,melee,4,3+,6,-2,2,-,,,,,,,,,Imperium - Space Marines.cat
74ba-6762-ef01-32d6:force-weapon,74ba-6762-ef01-32d6,Force weapon,melee,4,3+,6,-1,D3,Psychic,,,,,,,,,Imperium - Space Marines.cat
74ba-6762-ef01-32d6:crozius-arcanum,74ba-6762-ef01-32d6,Crozius arcanum,melee,5,2+,6,-1,2,-,,,,,,,,,Imperium - Space Marines.cat
74ba-6762-ef01-32d6:close-combat-weapon,74ba-6762-ef01-32d6,Close combat weapon,melee,6,2+,4,0,1,-,,,,,,,,,Imperium - Space Marines.cat
74ba-6762-ef01-32d6:black-sword---strike,74ba-6762-ef01-32d6,Black Sword - strike,melee,6,2+,8,-3,2,"Anti-Character 5+, Precision",,,,,,,,,Imperium - Space Marines.cat
74ba-6762-ef01-32d6:black-sword---sweep,74ba-6762-ef01-32d6,Black Sword - sweep,melee,10,2+,6,-2,1,-,,,,,,,,,Imperium - Space Marines.cat
74ba-6762-ef01-32d6:eviscerator,74ba-6762-ef01-32d6,Eviscerator,melee,5,2+,7,-2,2,Sustained Hits 1,,,,,,,,,Imperium - Space Marines.cat
74ba-6762-ef01-32d6:encarmine-spear,74ba-6762-ef01-32d6,Encarmine spear,melee,4,2+,6,-2,2,Lance,,,,,,,,,Imperium - Space Marines.cat
74ba-6762-ef01-32d6:encarmine-blade,74ba-6762-ef01-32d6,Encarmine blade,melee,5,2+,6,-3,2,-,,,,,,,,,Imperium - Space Marines.cat
74ba-6762-ef01-32d6:relic-weapon,74ba-6762-ef01-32d6,Relic weapon,melee,6,2+,7,-2,2,Lethal Hits,,,,,,,,,Imperium - Space Marines.cat
74ba-6762-ef01-32d6:great-weapon-of-the-unforgiven,74ba-6762-ef01-32d6,Great weapon of the Unforgiven,melee,6,2+,6,-2,2,"Devastating Wounds, Sustained Hits 1",,,,,,,,,Imperium - Space Marines.cat
74ba-6762-ef01-32d6:➤-calibanite-greatsword---strike,74ba-6762-ef01-32d6,➤ Calibanite greatsword - strike,melee,5,2+,6,-1,2,Lethal Hits,,,,,,,,,Imperium - Space Marines.cat
74ba-6762-ef01-32d6:➤-calibanite-greatsword---sweep,74ba-6762-ef01-32d6,➤ Calibanite greatsword - sweep,melee,5,2+,6,-1,1,Sustained Hits 2,,,,,,,,,Imperium - Space Marines.cat
74ba-6762-ef01-32d6:twin-lightning-claws,74ba-6762-ef01-32d6,Twin lightning claws,melee,6,2+,5,-2,1,Twin-linked,,,,,,,,,Imperium - Space Marines.cat
74ba-6762-ef01-32d6:thunder-hammer,74ba-6762-ef01-32d6,Thunder hammer,melee,5,2+,8,-2,2,Devastating Wounds,,,,,,,,,Imperium - Space Marines.cat
74ba-6762-ef01-32d6:master-crafted-chainsword,74ba-6762-ef01-32d6,Master-crafted chainsword,melee,7,2+,4,-1,2,Sustained Hits 1,,,,,,,,,Imperium - Space Marines.cat
74ba-6762-ef01-32d6:boltstorm-gauntlet,74ba-6762-ef01-32d6,Boltstorm gauntlet,ranged,3,2+,4,-1,1,Pistol,12,,,,,,,,Imperium - Space Marines.cat
74ba-6762-ef01-32d6:➤-plasma-pistol---supercharge,74ba-6762-ef01-32d6,➤ Plasma pistol - supercharge,ranged,1,2+,8,-3,2,"Hazardous, Pistol",12,,,,,,,,Imperium - Space Marines.cat
74ba-6762-ef01-32d6:➤-plasma-pistol---standard,74ba-6762-ef01-32d6,➤ Plasma pistol - standard,ranged,1,2+,7,-2,1,Pistol,12,,,,,,,,Imperium - Space Marines.cat
74ba-6762-ef01-32d6:heavy-bolt-pistol,74ba-6762-ef01-32d6,Heavy Bolt Pistol,ranged,1,2+,4,-1,1,Pistol,18,,,,,,,,Imperium - Space Marines.cat
74ba-6762-ef01-32d6:hand-flamer,74ba-6762-ef01-32d6,Hand flamer,ranged,D6,N/A,3,0,1,"Ignores Cover, Pistol, Torrent",12,,,,,,,,Imperium - Space Marines.cat
74ba-6762-ef01-32d6:bolt-pistol,74ba-6762-ef01-32d6,Bolt pistol,ranged,1,2+,4,0,1,Pistol,12,,,,,,,,Imperium - Space Marines.cat
74ba-6762-ef01-32d6:absolver-bolt-pistol,74ba-6762-ef01-32d6,Absolver bolt pistol,ranged,1,3+,5,-1,2,Pistol,18,,,,,,,,Imperium - Space Marines.cat
74ba-6762-ef01-32d6:inferno-pistol,74ba-6762-ef01-32d6,Inferno pistol,ranged,1,3+,8,-4,D3,"Melta 2, Pistol",6,,,,,,,,Imperium - Space Marines.cat
74ba-6762-ef01-32d6:helfrost-pistol---dispersed,74ba-6762-ef01-32d6,Helfrost pistol - dispersed,ranged,D6,N/A,4,-1,1,"Pistol, Torrent",12,,,,,,,,Imperium - Space Marines.cat
74ba-6762-ef01-32d6:helfrost-pistol---focused,74ba-6762-ef01-32d6,Helfrost pistol - focused,ranged,1,2+,6,-3,3,Pistol,12,,,,,,,,Imperium - Space Marines.cat
74ba-6762-ef01-32d6:pyre-pistol,74ba-6762-ef01-32d6,Pyre pistol,ranged,D6,N/A,4,0,1,"Ignores Cover, Pistol, Torrent",12,,,,,,,,Imperium - Space Marines.cat
74ba-6762-ef01-32d6:neo-volkite-pistol,74ba-6762-ef01-32d6,Neo-volkite pistol,ranged,1,2+,5,0,2,"Devastating Wounds, Pistol",12,,,,,,,,Imperium - Space Marines.cat
74ba-6762-ef01-32d6:grav-pistol,74ba-6762-ef01-32d6,Grav pistol,ranged,1,2+,4,-1,1,"Anti-vehicle 2+, Pistol",12,,,,,,,,Imperium - Space Marines.cat
74ba-6762-ef01-32d6:storm-bolter,74ba-6762-ef01-32d6,Storm bolter,ranged,2,2+,4,0,1,Rapid Fire 2,24,,,,,,,,Imperium - Space Marines.cat
74ba-6762-ef01-32d6:➤-smite---witchfire,74ba-6762-ef01-32d6,➤ Smite - Witchfire,ranged,D6,3+,5,-1,D3,Psychic,24,,,,,,,,Imperium - Space Marines.cat
74ba-6762-ef01-32d6:➤-smite---focused-witchfire,74ba-6762-ef01-32d6,➤ Smite - Focused Witchfire,ranged,D6,3+,6,-2,D3,"Devastating Wounds, Hazardous, Psychic",24,,,,,,,,Imperium - Space Marines.cat
74ba-6762-ef01-32d6:master-crafted-bolter,74ba-6762-ef01-32d6,Master-crafted bolter,ranged,2,2+,4,-1,2,-,24,,,,,,,,Imperium - Space Marines.cat
74ba-6762-ef01-32d6:combi-weapon,74ba-6762-ef01-32d6,Combi-weapon,ranged,1,3+,4,0,1,"Anti-Infantry 4+, Devastating Wounds, Rapid Fire 1",24,,,,,,,,Imperium - Space Marines.cat
74ba-6762-ef01-32d6:➤-astartes-grenade-launcher---frag,74ba-6762-ef01-32d6,➤ Astartes grenade launcher - frag,ranged,D3,2+,4,0,1,Blast,24,,,,,,,,Imperium - Space Marines.cat
74ba-6762-ef01-32d6:➤-astartes-grenade-launcher---krak,74ba-6762-ef01-32d6,➤ Astartes grenade launcher - krak,ranged,1,2+,9,-2,D3,-,24,,,,,,,,Imperium - Space Marines.cat
74ba-6762-ef01-32d6:➤-plasma-talon---standard,74ba-6762-ef01-32d6,➤ Plasma talon - Standard,ranged,2,2+,7,-2,1,Rapid Fire 1,18,,,,,,,,Imperium - Space Marines.cat
74ba-6762-ef01-32d6:➤-plasma-talon---supercharged,74ba-6762-ef01-32d6,➤ Plasma talon - Supercharged,ranged,2,2+,8,-3,2,"Hazardous, Rapid Fire 1",18,,,,,,,,Imperium - Space Marines.cat
74ba-6762-ef01-32d6:stormfrag-auto-launcher,74ba-6762-ef01-32d6,Stormfrag auto-launcher,ranged,D3,3+,4,0,1,"Assault, Blast",12,,,,,,,,Imperium - Space Marines.cat
74ba-6762-ef01-32d6:pyreblaster,74ba-6762-ef01-32d6,Pyreblaster,ranged,D6,N/A,5,0,1,"Ignores Cover, Torrent",12,,,,,,,,Imperium - Space Marines.cat
74ba-6762-ef01-32d6:angelus-boltgun,74ba-6762-ef01-32d6,Angelus boltgun,ranged,2,3+,4,0,1,Pistol,12,,,,,,,,Imperium - Space Marines.cat
74ba-6762-ef01-32d6:master-crafted-heavy-bolt-rifle,74ba-6762-ef01-32d6,Master-crafted heavy bolt rifle,ranged,2,2+,5,-1,3,-,30,,,,,,,,Imperium - Space Marines.cat
74ba-6762-ef01-32d6:master-crafted-bolt-carbine,74ba-6762-ef01-32d6,Master-crafted bolt carbine,ranged,1,2+,4,-2,2,Precision,24,,,,,,,,Imperium - Space Marines.cat
74ba-6762-ef01-32d6:forge-bolter,74ba-6762-ef01-32d6,Forge bolter,ranged,3,2+,5,-1,2,-,24,,,,,,,,Imperium - Space Marines.cat
74ba-6762-ef01-32d6:teeth-and-claws,74ba-6762-ef01-32d6,Teeth and claws,melee,3,4+,5,-1,1,Extra Attacks,,,,,,,,,Imperium - Space Marines.cat
0385-0e03-0eac-d91c:twin-bolt-rifle,0385-0e03-0eac-d91c,Twin bolt rifle,ranged,2,3+,4,-1,1,Twin-linked,24,,,,,,,,Imperium - Space Marines.cat
0385-0e03-0eac-d91c:master-crafted-power-weapon,0385-0e03-0eac-d91c,Master-crafted power weapon,melee,6,2+,5,-2,2,-,,,,,,,,,Imperium - Space Marines.cat
0385-0e03-0eac-d91c:servo-arm,0385-0e03-0eac-d91c,Servo-arm,melee,1,3+,8,-2,3,Extra Attacks,,,,,,,,,Imperium - Space Marines.cat
0385-0e03-0eac-d91c:power-fist,0385-0e03-0eac-d91c,Power fist,melee,5,2+,8,-2,2,-,,,,,,,,,Imperium - Space Marines.cat
0385-0e03-0eac-d91c:omnissian-power-axe,0385-0e03-0eac-d91c,Omnissian power axe,melee,4,3+,6,-2,2,-,,,,,,,,,Imperium - Space Marines.cat
0385-0e03-0eac-d91c:force-weapon,0385-0e03-0eac-d91c,Force weapon,melee,4,3+,6,-1,D3,Psychic,,,,,,,,,Imperium - Space Marines.cat
0385-0e03-0eac-d91c:crozius-arcanum,0385-0e03-0eac-d91c,Crozius arcanum,melee,5,2+,6,-1,2,-,,,,,,,,,Imperium - Space Marines.cat
0385-0e03-0eac-d91c:close-combat-weapon,0385-0e03-0eac-d91c,Close combat weapon,melee,6,2+,4,0,1,-,,,,,,,,,Imperium - Space Marines.cat
0385-0e03-0eac-d91c:black-sword---strike,0385-0e03-0eac-d91c,Black Sword - strike,melee,6,2+,8,-3,2,"Anti-Character 5+, Precision",,,,,,,,,Imperium - Space Marines.cat
0385-0e03-0eac-d91c:black-sword---sweep,0385-0e03-0eac-d91c,Black Sword - sweep,melee,10,2+,6,-2,1,-,,,,,,,,,Imperium - Space Marines.cat
0385-0e03-0eac-d91c:eviscerator,0385-0e03-0eac-d91c,Eviscerator,melee,5,2+,7,-2,2,Sustained Hits 1,,,,,,,,,Imperium - Space Marines.cat
0385-0e03-0eac-d91c:encarmine-spear,0385-0e03-0eac-d91c,Encarmine spear,melee,4,2+,6,-2,2,Lance,,,,,,,,,Imperium - Space Marines.cat
0385-0e03-0eac-d91c:encarmine-blade,0385-0e03-0eac-d91c,Encarmine blade,melee,5,2+,6,-3,2,-,,,,,,,,,Imperium - Space Marines.cat
0385-0e03-0eac-d91c:relic-weapon,0385-0e03-0eac-d91c,Relic weapon,melee,6,2+,7,-2,2,Lethal Hits,,,,,,,,,Imperium - Space Marines.cat
0385-0e03-0eac-d91c:great-weapon-of-the-unforgiven,0385-0e03-0eac-d91c,Great weapon of the Unforgiven,melee,6,2+,6,-2,2,"Devastating Wounds, Sustained Hits 1",,,,,,,,,Imperium - Space Marines.cat
0385-0e03-0eac-d91c:➤-calibanite-greatsword---strike,0385-0e03-0eac-d91c,➤ Calibanite greatsword - strike,melee,5,2+,6,-1,2,Lethal Hits,,,,,,,,,Imperium - Space Marines.cat
0385-0e03-0eac-d91c:➤-calibanite-greatsword---sweep,0385-0e03-0eac-d91c,➤ Calibanite greatsword - sweep,melee,5,2+,6,-1,1,Sustained Hits 2,,,,,,,,,Imperium - Space Marines.cat
0385-0e03-0eac-d91c:twin-lightning-claws,0385-0e03-0eac-d91c,Twin lightning claws,melee,6,2+,5,-2,1,Twin-linked,,,,,,,,,Imperium - Space Marines.cat
0385-0e03-0eac-d91c:thunder-hammer,0385-0e03-0eac-d91c,Thunder hammer,melee,5,2+,8,-2,2,Devastating Wounds,,,,,,,,,Imperium - Space Marines.cat
0385-0e03-0eac-d91c:master-crafted-chainsword,0385-0e03-0eac-d91c,Master-crafted chainsword,melee,7,2+,4,-1,2,Sustained Hits 1,,,,,,,,,Imperium - Space Marines.cat
0385-0e03-0eac-d91c:boltstorm-gauntlet,0385-0e03-0eac-d91c,Boltstorm gauntlet,ranged,3,2+,4,-1,1,Pistol,12,,,,,,,,Imperium - Space Marines.cat
0385-0e03-0eac-d91c:➤-plasma-pistol---supercharge,0385-0e03-0eac-d91c,➤ Plasma pistol - supercharge,ranged,1,2+,8,-3,2,"Hazardous, Pistol",12,,,,,,,,Imperium - Space Marines.cat
0385-0e03-0eac-d91c:➤-plasma-pistol---standard,0385-0e03-0eac-d91c,➤ Plasma pistol - standard,ranged,1,2+,7,-2,1,Pistol,12,,,,,,,,Imperium - Space Marines.cat
0385-0e03-0eac-d91c:heavy-bolt-pistol,0385-0e03-0eac-d91c,Heavy Bolt Pistol,ranged,1,2+,4,-1,1,Pistol,18,,,,,,,,Imperium - Space Marines.cat
0385-0e03-0eac-d91c:hand-flamer,0385-0e03-0eac-d91c,Hand flamer,ranged,D6,N/A,3,0,1,"Ignores Cover, Pistol, Torrent",12,,,,,,,,Imperium - Space Marines.cat
0385-0e03-0eac-d91c:bolt-pistol,0385-0e03-0eac-d91c,Bolt pistol,ranged,1,2+,4,0,1,Pistol,12,,,,,,,,Imperium - Space Marines.cat
0385-0e03-0eac-d91c:absolver-bolt-pistol,0385-0e03-0eac-d91c,Absolver bolt pistol,ranged,1,3+,5,-1,2,Pistol,18,,,,,,,,Imperium - Space Marines.cat
0385-0e03-0eac-d91c:inferno-pistol,0385-0e03-0eac-d91c,Inferno pistol,ranged,1,3+,8,-4,D3,"Melta 2, Pistol",6,,,,,,,,Imperium - Space Marines.cat
0385-0e03-0eac-d91c:helfrost-pistol---dispersed,0385-0e03-0eac-d91c,Helfrost pistol - dispersed,ranged,D6,N/A,4,-1,1,"Pistol, Torrent",12,,,,,,,,Imperium - Space Marines.cat
0385-0e03-0eac-d91c:helfrost-pistol---focused,0385-0e03-0eac-d91c,Helfrost pistol - focused,ranged,1,2+,6,-3,3,Pistol,12,,,,,,,,Imperium - Space Marines.cat
0385-0e03-0eac-d91c:pyre-pistol,0385-0e03-0eac-d91c,Pyre pistol,ranged,D6,N/A,4,0,1,"Ignores Cover, Pistol, Torrent",12,,,,,,,,Imperium - Space Marines.cat
0385-0e03-0eac-d91c:neo-volkite-pistol,0385-0e03-0eac-d91c,Neo-volkite pistol,ranged,1,2+,5,0,2,"Devastating Wounds, Pistol",12,,,,,,,,Imperium - Space Marines.cat
0385-0e03-0eac-d91c:grav-pistol,0385-0e03-0eac-d91c,Grav pistol,ranged,1,2+,4,-1,1,"Anti-vehicle 2+, Pistol",12,,,,,,,,Imperium - Space Marines.cat
0385-0e03-0eac-d91c:storm-bolter,0385-0e03-0eac-d91c,Storm bolter,ranged,2,2+,4,0,1,Rapid Fire 2,24,,,,,,,,Imperium - Space Marines.cat
0385-0e03-0eac-d91c:➤-smite---witchfire,0385-0e03-0eac-d91c,➤ Smite - Witchfire,ranged,D6,3+,5,-1,D3,Psychic,24,,,,,,,,Imperium - Space Marines.cat
0385-0e03-0eac-d91c:➤-smite---focused-witchfire,0385-0e03-0eac-d91c,➤ Smite - Focused Witchfire,ranged,D6,3+,6,-2,D3,"Devastating Wounds, Hazardous, Psychic",24,,,,,,,,Imperium - Space Marines.cat
0385-0e03-0eac-d91c:master-crafted-bolter,0385-0e03-0eac-d91c,Master-crafted bolter,ranged,2,2+,4,-1,2,-,24,,,,,,,,Imperium - Space Marines.cat
0385-0e03-0eac-d91c:combi-weapon,0385-0e03-0eac-d91c,Combi-weapon,ranged,1,3+,4,0,1,"Anti-Infantry 4+, Devastating Wounds, Rapid Fire 1",24,,,,,,,,Imperium - Space Marines.cat
0385-0e03-0eac-d91c:➤-astartes-grenade-launcher---frag,0385-0e03-0eac-d91c,➤ Astartes grenade launcher - frag,ranged,D3,2+,4,0,1,Blast,24,,,,,,,,Imperium - Space Marines.cat
0385-0e03-0eac-d91c:➤-astartes-grenade-launcher---krak,0385-0e03-0eac-d91c,➤ Astartes grenade launcher - krak,ranged,1,2+,9,-2,D3,-,24,,,,,,,,Imperium - Space Marines.cat
0385-0e03-0eac-d91c:➤-plasma-talon---standard,0385-0e03-0eac-d91c,➤ Plasma talon - Standard,ranged,2,2+,7,-2,1,Rapid Fire 1,18,,,,,,,,Imperium - Space Marines.cat
0385-0e03-0eac-d91c:➤-plasma-talon---supercharged,0385-0e03-0eac-d91c,➤ Plasma talon - Supercharged,ranged,2,2+,8,-3,2,"Hazardous, Rapid Fire 1",18,,,,,,,,Imperium - Space Marines.cat
0385-0e03-0eac-d91c:stormfrag-auto-launcher,0385-0e03-0eac-d91c,Stormfrag auto-launcher,ranged,D3,3+,4,0,1,"Assault, Blast",12,,,,,,,,Imperium - Space Marines.cat
0385-0e03-0eac-d91c:pyreblaster,0385-0e03-0eac-d91c,Pyreblaster,ranged,D6,N/A,5,0,1,"Ignores Cover, Torrent",12,,,,,,,,Imperium - Space Marines.cat
0385-0e03-0eac-d91c:angelus-boltgun,0385-0e03-0eac-d91c,Angelus boltgun,ranged,2,3+,4,0,1,Pistol,12,,,,,,,,Imperium - Space Marines.cat
0385-0e03-0eac-d91c:master-crafted-heavy-bolt-rifle,0385-0e03-0eac-d91c,Master-crafted heavy bolt rifle,ranged,2,2+,5,-1,3,-,30,,,,,,,,Imperium - Space Marines.cat
0385-0e03-0eac-d91c:master-crafted-bolt-carbine,0385-0e03-0eac-d91c,Master-crafted bolt carbine,ranged,1,2+,4,-2,2,Precision,24,,,,,,,,Imperium - Space Marines.cat
0385-0e03-0eac-d91c:forge-bolter,0385-0e03-0eac-d91c,Forge bolter,ranged,3,2+,5,-1,2,-,24,,,,,,,,Imperium - Space Marines.cat
0385-0e03-0eac-d91c:teeth-and-claws,0385-0e03-0eac-d91c,Teeth and claws,melee,3,4+,5,-1,1,Extra Attacks,,,,,,,,,Imperium - Space Marines.cat
3fe2-9d72-8251-adb4:icarus-rocket-pod,3fe2-9d72-8251-adb4,Icarus rocket pod,ranged,D3,2+,8,-1,2,Anti-fly 2+,24,,,,,,,,Imperium - Space Marines.cat
3fe2-9d72-8251-adb4:twin-icarus-ironhail-heavy-stubber,3fe2-9d72-8251-adb4,Twin Icarus ironhail heavy stubber,ranged,3,2+,4,0,1,"Anti-FLY 4+, Rapid Fire 3, Twin-linked",36,,,,,,,,Imperium - Space Marines.cat
3fe2-9d72-8251-adb4:twin-multi-melta,3fe2-9d72-8251-adb4,Twin multi-melta,ranged,2,2+,9,-4,D6,"Melta 2, Twin-linked",18,,,,,,,,Imperium - Space Marines.cat
3fe2-9d72-8251-adb4:twin-heavy-bolter,3fe2-9d72-8251-adb4,Twin heavy bolter,ranged,3,2+,5,-1,2,"Sustained Hits 1, Twin-linked",36,,,,,,,,Imperium - Space Marines.cat
3fe2-9d72-8251-adb4:twin-storm-bolter,3fe2-9d72-8251-adb4,Twin storm bolter,ranged,2,2+,4,0,1,"Rapid Fire 2, Twin-linked",24,,,,,,,,Imperium - Space Marines.cat
3fe2-9d72-8251-adb4:twin-fragstorm-grenade-launcher,3fe2-9d72-8251-adb4,Twin Fragstorm Grenade Launcher,ranged,D6,2+,4,0,1,"Blast, Twin-linked",18,,,,,,,,Imperium - Space Marines.cat
3fe2-9d72-8251-adb4:➤-macro-plasma-incinerator---standard,3fe2-9d72-8251-adb4,➤ Macro Plasma Incinerator - Standard,ranged,D6+1,2+,8,-3,2,Blast,36,,,,,,,,Imperium - Space Marines.cat
3fe2-9d72-8251-adb4:➤-macro-plasma-incinerator---supercharge,3fe2-9d72-8251-adb4,➤ Macro Plasma Incinerator - Supercharge,ranged,D6+1,2+,9,-4,3,"Blast, Hazardous",36,,,,,,,,Imperium - Space Marines.cat
3fe2-9d72-8251-adb4:heavy-onslaught-gatling-cannon,3fe2-9d72-8251-adb4,Heavy Onslaught Gatling Cannon,ranged,12,2+,6,0,1,Devastating Wounds,24,,,,,,,,Imperium - Space Marines.cat
3fe2-9d72-8251-adb4:ballistus-lascannon,3fe2-9d72-8251-adb4,Ballistus Lascannon,ranged,2,2+,12,-3,D6+1,-,48,,,,,,,,Imperium - Space Marines.cat
3fe2-9d72-8251-adb4:redemptor-fist,3fe2-9d72-8251-adb4,Redemptor Fist,melee,5,2+,12,-2,3,-,,,,,,,,,Imperium - Space Marines.cat
3fe2-9d72-8251-adb4:heavy-flamer,3fe2-9d72-8251-adb4,Heavy Flamer,ranged,D6,N/A,5,-1,1,"Ignores Cover, Torrent",12,,,,,,,,Imperium - Space Marines.cat
3fe2-9d72-8251-adb4:onslaught-gatling-cannon,3fe2-9d72-8251-adb4,Onslaught gatling cannon,ranged,8,2+,5,0,1,Devastating Wounds,24,,,,,,,,Imperium - Space Marines.cat
3fe2-9d72-8251-adb4:➤-brutalis-talons---strike,3fe2-9d72-8251-adb4,➤ Brutalis Talons - Strike,melee,6,2+,12,-2,3,Twin-linked,,,,,,,,,Imperium - Space Marines.cat
3fe2-9d72-8251-adb4:➤-brutalis-talons---sweep,3fe2-9d72-8251-adb4,➤ Brutalis Talons - Sweep,melee,10,2+,7,-2,1,Twin-linked,,,,,,,,,Imperium - Space Marines.cat
3fe2-9d72-8251-adb4:brutalis-bolt-rifles,3fe2-9d72-8251-adb4,Brutalis Bolt Rifles,ranged,4,2+,4,-1,1,Twin-linked,24,,,,,,,,Imperium - Space Marines.cat
3fe2-9d72-8251-adb4:brutalis-fists,3fe2-9d72-8251-adb4,Brutalis Fists,melee,6,2+,12,-2,3,Twin-linked,,,,,,,,,Imperium - Space Marines.cat
3fe2-9d72-8251-adb4:➤-ballistus-missile-launcher---frag,3fe2-9d72-8251-adb4,➤ Ballistus Missile Launcher - Frag,ranged,2D6,2+,5,0,1,Blast,48,,,,,,,,Imperium - Space Marines.cat
3fe2-9d72-8251-adb4:➤-ballistus-missile-launcher---krak,3fe2-9d72-8251-adb4,➤ Ballistus Missile Launcher - Krak,ranged,2,2+,10,-2,D6,-,48,,,,,,,,Imperium - Space Marines.cat
3fe2-9d72-8251-adb4:armoured-feet,3fe2-9d72-8251-adb4,Armoured Feet,melee,5,2+,7,0,1,-,,,,,,,,,Imperium - Space Marines.cat
c65-46c6-3a62-80c:➤-axe-morkai---sweep,c65-46c6-3a62-80c,➤ Axe Morkai - Sweep,melee,10,2+,6,-2,1,-,,,,,,,,,Imperium - Space Wolves.cat
c65-46c6-3a62-80c:➤-axe-morkai---strike,c65-46c6-3a62-80c,➤ Axe Morkai - Strike,melee,6,2+,8,-2,3,-,,,,,,,,,Imperium - Space Wolves.cat
c65-46c6-3a62-80c:storm-bolter,c65-46c6-3a62-80c,Storm bolter,ranged,2,3+,4,0,1,Rapid Fire 2,24,,,,,,,,Imperium - Space Marines.cat
c65-46c6-3a62-80c:tyrnak-and-fenrir,c65-46c6-3a62-80c,Tyrnak and Fenrir,melee,6,2+,5,-1,1,Extra Attacks,,,,,,,,,Imperium - Space Wolves.cat
